dataset_id	comparison_id	reference_arm	gene	observed_diff_pp	baseline_detection_ref_arm	null_mean_diff_pp	null_sd_diff_pp	n_null_genes	null_set_is_matched	empirical_z	n_null_at_least_as_extreme	rank_of_observed	fdr_estimable	fdr_not_estimable_reason
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	CXCL10	-0.111214896536132	0.0031974420463629096	0.06550491133231974	0.4902429814498483	371	True	-0.3604739171294594	245	246	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	CXCL12	0.14975134348128	0.0003996802557953637	-0.005709841379302014	0.1356724306378434	371	True	1.1458568563244926	67	68	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	CXCL16	-0.229762956962216	0.014588329336530776	0.1898338044311015	1.0590155569602298	371	True	-0.3962139730956521	226	227	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	CCL1	-0.018376722817764	0.0005995203836930455	0.00827579461002915	0.19482701754649875	371	True	-0.13680093122316608	270	271	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	CCL3L1	9.841222680419843	0.1376898481215028	0.34708901477023346	3.995328082049995	371	True	2.3763088964594337	13	14	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	CCL4L2	-0.3150736650154201	0.2819744204636291	0.35565665688446624	5.368132439161663	371	True	-0.12494667922251072	328	329	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	CCR1	-2.7828058614379216	0.08293365307753797	0.6014489085755134	3.1377746248685807	371	True	-1.0785525331205639	52	53	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	CCR2	-0.283247860787852	0.002398081534772182	0.024186057746227733	0.45572903518301644	371	True	-0.674598050156311	129	130	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	CCR5	0.17776952476518	0.006794564348521183	0.11814220353878888	0.807146152802413	371	True	0.07387425563432959	343	344	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	CCR9	0.823111186066628	0.0003996802557953637	0.015255074710119595	0.18963944898565668	371	True	4.259958124101122	4	5	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	CXCR3	-4.964494552183234	0.2202238209432454	0.2736595900751713	6.1213640164835255	371	True	-0.8557168186948491	75	76	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	CXCR4	54.95725055093997	0.1914468425259792	0.5086820067671788	5.824093590649192	371	True	9.348848485469407	0	1	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	CXCR6	2.121377754704386	0.0017985611510791368	0.03958682640974189	0.4061694810549168	371	True	5.125424300436724	1	2	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	CX3CR1	0.084235024501218	0.0015987210231814548	0.046482271278130274	0.3941768761424857	371	True	0.09577617437264634	341	342	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	S1PR1	-0.53633980377928	0.0025979216626698643	0.06003401759807653	0.4354160862457109	371	True	-1.3696641906813136	42	43	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	S1PR5	0.7879119460451861	0.00019984012789768185	0.0011447105489154174	0.11488579124546335	371	True	6.848255358360853	1	2	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	SELL	-3.5885236976744537	0.1254996003197442	0.591086239356349	4.881458738113238	371	True	-0.8562215028875341	72	73	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
VT2018	A_decidua_dNK2_vs_dNK3	dNK2	ACKR2	-0.090585280891368	0.0035971223021582736	0.11944706166380972	0.7134648220716715	371	True	-0.2943835996641174	238	239	False	pass count is a function of null-set size, not of effect size, at this n; see PREREGISTRATION_v1.3.md
