dataset_id	donor_id	compartment	subset	gene	n_cells	n_detected	detection_rate	mean_cpm	depth_floor	cells_retained_frac	qc_flag
VT2018	D12	Decidua	Perivascular	CSH1	20	0	0.0	0.0	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	HBB	20	0	0.0	0.0	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	CD3E	20	0	0.0	0.0	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	CD3D	20	0	0.0	0.0	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	TRBC2	20	0	0.0	0.0	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	TRAC	20	0	0.0	0.0	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	ENTPD1	20	0	0.0	0.0	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	ITGAE	20	1	0.05	27.654867256637168	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	ITGB2	20	0	0.0	0.0	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	CD160	20	0	0.0	0.0	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	KLRB1	20	0	0.0	0.0	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	ITGA1	20	5	0.25	165.92920353982302	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	CD9	20	2	0.1	110.61946902654867	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	EOMES	20	0	0.0	0.0	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	TBX21	20	0	0.0	0.0	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	MKI67	20	0	0.0	0.0	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	PTN	20	5	0.25	138.27433628318585	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	OGN	20	0	0.0	0.0	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	SPP1	20	0	0.0	0.0	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	VEGFA	20	2	0.1	55.309734513274336	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	PGF	20	1	0.05	27.654867256637168	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	IGF2	20	1	0.05	138.27433628318585	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	ITGAD	20	0	0.0	0.0	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	ANGPT2	20	1	0.05	27.654867256637168	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	ANG	20	1	0.05	27.654867256637168	1808	1.0	below_min_cells
VT2018	D12	Decidua	Perivascular	IL10	20	0	0.0	0.0	1808	1.0	below_min_cells
VT2018	D12	Decidua	Plasma	CCL2	31	2	0.06451612903225806	35.68369968598344	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	CCL3	31	28	0.9032258064516129	1659.2920353982306	1808	0.5961538461538461	uninterpretable_ceiling
VT2018	D12	Decidua	Plasma	CCL4	31	22	0.7096774193548387	606.6228946617186	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	CCL5	31	9	0.2903225806451613	196.26034827290897	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	CCL20	31	8	0.25806451612903225	142.7347987439338	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	XCL1	31	6	0.1935483870967742	285.46959748786753	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	XCL2	31	8	0.25806451612903225	160.57664858692553	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	CXCL8	31	17	0.5483870967741935	374.67884670282604	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	CXCL10	31	2	0.06451612903225806	89.20924921495862	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	CXCL12	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	CXCL16	31	1	0.03225806451612903	17.84184984299172	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	CCL1	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	CCL3L1	31	13	0.41935483870967744	285.46959748786753	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	CCL4L2	31	16	0.5161290322580645	553.0973451327434	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	PPBP	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	CCR1	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	CCR2	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	CCR5	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	CCR9	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	CXCR3	31	5	0.16129032258064516	178.41849842991724	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	CXCR4	31	21	0.6774193548387096	1391.6642877533543	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	CXCR6	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	CX3CR1	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	S1PR1	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	S1PR5	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	SELL	31	4	0.12903225806451613	107.05109905795035	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	ACKR2	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	XCR1	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	KLRD1	31	2	0.06451612903225806	35.68369968598344	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	NKG7	31	21	0.6774193548387096	749.3576934056522	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	GNLY	31	31	1.0	7261.63288609763	1808	0.5961538461538461	uninterpretable_ceiling
VT2018	D12	Decidua	Plasma	PRF1	31	4	0.12903225806451613	89.20924921495862	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	GZMB	31	27	0.8709677419354839	2908.22152440765	1808	0.5961538461538461	uninterpretable_ceiling
VT2018	D12	Decidua	Plasma	NCR1	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	IGKC	31	27	0.8709677419354839	18840.993434199252	1808	0.5961538461538461	uninterpretable_ceiling
VT2018	D12	Decidua	Plasma	LYZ	31	10	0.3225806451612903	624.4647445047101	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	C1QA	31	16	0.5161290322580645	463.8880959177846	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	DCN	31	2	0.06451612903225806	35.68369968598344	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	COL1A1	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	IGFBP1	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	HLA-G	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	CSH1	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	HBB	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	CD3E	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	CD3D	31	1	0.03225806451612903	17.84184984299172	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	TRBC2	31	7	0.22580645161290322	124.89294890094207	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	TRAC	31	4	0.12903225806451613	71.36739937196688	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	ENTPD1	31	1	0.03225806451612903	17.84184984299172	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	ITGAE	31	3	0.0967741935483871	53.52554952897517	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	ITGB2	31	7	0.22580645161290322	124.89294890094207	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	CD160	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	KLRB1	31	5	0.16129032258064516	124.89294890094205	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	ITGA1	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	CD9	31	3	0.0967741935483871	53.52554952897517	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	EOMES	31	1	0.03225806451612903	17.84184984299172	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	TBX21	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	MKI67	31	2	0.06451612903225806	35.68369968598344	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	PTN	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	OGN	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	SPP1	31	5	0.16129032258064516	107.05109905795034	1808	0.5961538461538461	ok
VT2018	D12	Decidua	Plasma	VEGFA	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	PGF	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	IGF2	31	1	0.03225806451612903	17.84184984299172	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	ITGAD	31	1	0.03225806451612903	17.84184984299172	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	ANGPT2	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	ANG	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Plasma	IL10	31	0	0.0	0.0	1808	0.5961538461538461	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CCL2	1732	186	0.10739030023094688	98.67614298268911	1808	0.9976958525345622	ok
VT2018	D12	Decidua	Stromal	CCL3	1732	45	0.025981524249422634	29.6986449753725	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CCL4	1732	44	0.025404157043879907	18.521735576038754	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CCL5	1732	8	0.004618937644341801	3.5127429540763155	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CCL20	1732	6	0.003464203233256351	1.9160416113143537	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	XCL1	1732	17	0.009815242494226328	6.386805371047846	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	XCL2	1732	11	0.006351039260969977	3.5127429540763155	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CXCL8	1732	79	0.04561200923787529	55.56520672811631	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CXCL10	1732	25	0.014434180138568129	27.782603364058133	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CXCL12	1732	98	0.05658198614318707	35.12742954076319	1808	0.9976958525345622	ok
VT2018	D12	Decidua	Stromal	CXCL16	1732	19	0.010969976905311778	6.0674651024954525	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CCL1	1732	0	0.0	0.0	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CCL3L1	1732	17	0.009815242494226328	8.302846982362198	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CCL4L2	1732	9	0.005196304849884526	3.193402685523923	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	PPBP	1732	1	0.0005773672055427252	0.3193402685523923	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CCR1	1732	3	0.0017321016166281756	0.9580208056571767	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CCR2	1732	0	0.0	0.0	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CCR5	1732	0	0.0	0.0	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CCR9	1732	0	0.0	0.0	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CXCR3	1732	0	0.0	0.0	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CXCR4	1732	5	0.002886836027713626	2.235381879866746	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CXCR6	1732	0	0.0	0.0	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CX3CR1	1732	0	0.0	0.0	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	S1PR1	1732	2	0.0011547344110854503	0.6386805371047846	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	S1PR5	1732	0	0.0	0.0	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	SELL	1732	0	0.0	0.0	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	ACKR2	1732	3	0.0017321016166281756	0.9580208056571767	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	XCR1	1732	0	0.0	0.0	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	KLRD1	1732	11	0.006351039260969977	3.8320832226287083	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	NKG7	1732	66	0.03810623556581986	36.08545034642035	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	GNLY	1732	375	0.21651270207852194	382.8889819943162	1808	0.9976958525345622	ok
VT2018	D12	Decidua	Stromal	PRF1	1732	6	0.003464203233256351	1.9160416113143537	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	GZMB	1732	31	0.01789838337182448	13.412291279200472	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	NCR1	1732	0	0.0	0.0	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	IGKC	1732	14	0.008083140877598153	5.428784565390669	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	LYZ	1732	7	0.0040415704387990765	2.235381879866746	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	C1QA	1732	19	0.010969976905311778	7.664166445257414	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	DCN	1732	1552	0.8960739030023095	2068.6862596824058	1808	0.9976958525345622	uninterpretable_ceiling
VT2018	D12	Decidua	Stromal	COL1A1	1732	614	0.35450346420323325	292.5156859939879	1808	0.9976958525345622	ok
VT2018	D12	Decidua	Stromal	IGFBP1	1732	173	0.09988452655889145	209.80655643892166	1808	0.9976958525345622	ok
VT2018	D12	Decidua	Stromal	HLA-G	1732	4	0.0023094688221709007	1.2773610742095691	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CSH1	1732	0	0.0	0.0	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	HBB	1732	3	0.0017321016166281756	0.9580208056571767	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CD3E	1732	7	0.0040415704387990765	2.235381879866746	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CD3D	1732	1	0.0005773672055427252	0.3193402685523923	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	TRBC2	1732	6	0.003464203233256351	1.9160416113143537	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	TRAC	1732	15	0.008660508083140877	4.790104028285885	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	ENTPD1	1732	7	0.0040415704387990765	2.235381879866746	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	ITGAE	1732	93	0.05369515011547344	32.253367123791655	1808	0.9976958525345622	ok
VT2018	D12	Decidua	Stromal	ITGB2	1732	11	0.006351039260969977	3.8320832226287083	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CD160	1732	1	0.0005773672055427252	0.3193402685523923	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	KLRB1	1732	19	0.010969976905311778	6.706145639600238	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	ITGA1	1732	24	0.013856812933025405	7.664166445257412	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	CD9	1732	5	0.002886836027713626	1.5967013427619614	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	EOMES	1732	1	0.0005773672055427252	0.3193402685523923	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	TBX21	1732	0	0.0	0.0	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	MKI67	1732	1	0.0005773672055427252	0.3193402685523923	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	PTN	1732	300	0.17321016166281755	117.19787855872737	1808	0.9976958525345622	ok
VT2018	D12	Decidua	Stromal	OGN	1732	93	0.05369515011547344	30.656665781029695	1808	0.9976958525345622	ok
VT2018	D12	Decidua	Stromal	SPP1	1732	11	0.006351039260969977	3.8320832226287074	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	VEGFA	1732	41	0.02367205542725173	13.092951010648086	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	PGF	1732	35	0.02020785219399538	11.815589936438515	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	IGF2	1732	660	0.3810623556581986	345.84551084223705	1808	0.9976958525345622	ok
VT2018	D12	Decidua	Stromal	ITGAD	1732	2	0.0011547344110854503	0.6386805371047846	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	ANGPT2	1732	5	0.002886836027713626	1.5967013427619614	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	ANG	1732	78	0.04503464203233257	26.82458255840097	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	Stromal	IL10	1732	1	0.0005773672055427252	0.3193402685523923	1808	0.9976958525345622	uninterpretable_floor
VT2018	D12	Decidua	T	CCL2	117	16	0.13675213675213677	89.81922698736857	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	CCL3	117	106	0.905982905982906	1914.5677331518027	1808	0.5043103448275862	uninterpretable_ceiling
VT2018	D12	Decidua	T	CCL4	117	88	0.7521367521367521	1645.1100521896972	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	CCL5	117	65	0.5555555555555556	1167.649950835792	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	CCL20	117	42	0.358974358974359	515.2787232433252	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	XCL1	117	31	0.26495726495726496	255.27569775357395	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	XCL2	117	30	0.2564102564102564	174.91112623855994	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	CXCL8	117	55	0.4700854700854701	486.9147568262615	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	CXCL10	117	8	0.06837606837606838	37.81862188941836	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	CXCL12	117	2	0.017094017094017096	9.454655472354588	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	CXCL16	117	6	0.05128205128205128	28.363966417063768	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	CCL1	117	0	0.0	0.0	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	CCL3L1	117	69	0.5897435897435898	690.1898494818856	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	CCL4L2	117	59	0.5042735042735043	732.7357991074811	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	PPBP	117	0	0.0	0.0	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	CCR1	117	1	0.008547008547008548	4.727327736177294	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	CCR2	117	0	0.0	0.0	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	CCR5	117	0	0.0	0.0	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	CCR9	117	0	0.0	0.0	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	CXCR3	117	13	0.1111111111111111	70.90991604265942	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	CXCR4	117	86	0.7350427350427351	1139.2859844187285	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	CXCR6	117	4	0.03418803418803419	23.63663868088647	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	CX3CR1	117	0	0.0	0.0	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	S1PR1	117	3	0.02564102564102564	14.181983208531882	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	S1PR5	117	0	0.0	0.0	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	SELL	117	13	0.1111111111111111	80.364571515014	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	ACKR2	117	0	0.0	0.0	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	XCR1	117	0	0.0	0.0	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	KLRD1	117	18	0.15384615384615385	89.81922698736857	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	NKG7	117	96	0.8205128205128205	1541.108841993797	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	GNLY	117	117	1.0	6386.619771575522	1808	0.5043103448275862	uninterpretable_ceiling
VT2018	D12	Decidua	T	PRF1	117	10	0.08547008547008547	52.00060509795024	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	GZMB	117	60	0.5128205128205128	477.460101353907	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	NCR1	117	1	0.008547008547008548	4.727327736177294	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	IGKC	117	46	0.39316239316239315	260.0030254897513	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	LYZ	117	32	0.27350427350427353	189.09310944709176	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	C1QA	117	63	0.5384615384615384	538.9153619242119	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	DCN	117	10	0.08547008547008547	80.36457151501399	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	COL1A1	117	1	0.008547008547008548	4.727327736177294	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	IGFBP1	117	3	0.02564102564102564	14.181983208531882	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	HLA-G	117	1	0.008547008547008548	4.727327736177294	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	CSH1	117	0	0.0	0.0	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	HBB	117	4	0.03418803418803419	18.909310944709176	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	CD3E	117	65	0.5555555555555556	449.09613493684316	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	CD3D	117	98	0.8376068376068376	1063.6487406398924	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	TRBC2	117	73	0.6239316239316239	789.4637319416086	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	TRAC	117	83	0.7094017094017094	827.2823538310271	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	ENTPD1	117	3	0.02564102564102564	14.181983208531882	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	ITGAE	117	12	0.10256410256410256	56.72793283412754	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	ITGB2	117	42	0.358974358974359	241.09371454504208	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	CD160	117	1	0.008547008547008548	4.727327736177294	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	KLRB1	117	58	0.49572649572649574	973.829513652523	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	ITGA1	117	7	0.05982905982905983	33.091294153241066	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	CD9	117	6	0.05128205128205128	28.363966417063768	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	EOMES	117	4	0.03418803418803419	18.909310944709176	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	TBX21	117	0	0.0	0.0	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	MKI67	117	11	0.09401709401709402	56.72793283412754	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	PTN	117	1	0.008547008547008548	4.727327736177294	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	OGN	117	0	0.0	0.0	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	SPP1	117	27	0.23076923076923078	141.81983208531878	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	VEGFA	117	7	0.05982905982905983	33.091294153241066	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	PGF	117	0	0.0	0.0	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	IGF2	117	1	0.008547008547008548	4.727327736177294	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	ITGAD	117	7	0.05982905982905983	33.091294153241066	1808	0.5043103448275862	ok
VT2018	D12	Decidua	T	ANGPT2	117	0	0.0	0.0	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	ANG	117	0	0.0	0.0	1808	0.5043103448275862	uninterpretable_floor
VT2018	D12	Decidua	T	IL10	117	6	0.05128205128205128	52.00060509795024	1808	0.5043103448275862	ok
VT2018	D12	Decidua	Trophoblast	CCL2	11	0	0.0	0.0	1808	0.9166666666666666	below_min_cells
VT2018	D12	Decidua	Trophoblast	CCL3	11	4	0.36363636363636365	452.53419147224463	1808	0.9166666666666666	below_min_cells
VT2018	D12	Decidua	Trophoblast	CCL4	11	4	0.36363636363636365	402.2526146419952	1808	0.9166666666666666	below_min_cells
VT2018	D12	Decidua	Trophoblast	CCL5	11	1	0.09090909090909091	100.5631536604988	1808	0.9166666666666666	below_min_cells
VT2018	D12	Decidua	Trophoblast	CCL20	11	1	0.09090909090909091	50.2815768302494	1808	0.9166666666666666	below_min_cells
