dataset,grp,n,umi,tot,CP10k
e6361237-ac4e-4c5d-ad8f-f16aca0c0a8f,microglia,502,59.0,1602700.0,0.3681287826792288
19f1bec6-eeb7-4133-accc-992d745fef89,neuron,36695,79.0,139608806.0,0.005658668837838209
19f1bec6-eeb7-4133-accc-992d745fef89,oligodendrocyte,1586,11.0,6129607.0,0.01794568558799936
19f1bec6-eeb7-4133-accc-992d745fef89,OPC,3943,57.0,15301687.0,0.03725079463460467
19f1bec6-eeb7-4133-accc-992d745fef89,mural,6484,71.0,22791464.0,0.031152013753921206
19f1bec6-eeb7-4133-accc-992d745fef89,endothelial,5139,170.0,15765511.0,0.10783031390482681
19f1bec6-eeb7-4133-accc-992d745fef89,microglia,9410,722.0,36504829.0,0.19778205234162308
e1f595f6-ba2c-495e-9bee-7056f116b1e4,neuron,85093,1603.0,2012056284.0,0.007966973949720782
e1f595f6-ba2c-495e-9bee-7056f116b1e4,oligodendrocyte,11602,187.0,47254855.0,0.03957265343423443
e1f595f6-ba2c-495e-9bee-7056f116b1e4,OPC,3015,78.0,17260207.0,0.04519065153737727
e1f595f6-ba2c-495e-9bee-7056f116b1e4,astrocyte,4947,134.0,33138659.0,0.04043615645400739
e1f595f6-ba2c-495e-9bee-7056f116b1e4,mural,76,4.0,218835.0,0.18278611739438388
e1f595f6-ba2c-495e-9bee-7056f116b1e4,endothelial,131,30.0,404756.0,0.7411872832027196
e1f595f6-ba2c-495e-9bee-7056f116b1e4,microglia,2241,144.0,5719374.0,0.2517758062333395
43aa19d2-c723-4822-979d-d2f0239835e0,oligodendrocyte,780,551.0,58267285.0,0.09456421386374876
43aa19d2-c723-4822-979d-d2f0239835e0,astrocyte,678,654.0,47851861.0,0.13667180049695454
43aa19d2-c723-4822-979d-d2f0239835e0,microglia,189,291.0,8456136.0,0.34412880776751936
f32c2c13-bb1a-4ffd-a457-60b64ecfa4cb,neuron,110246,8361.0,2476563710.0,0.033760488237146946
f32c2c13-bb1a-4ffd-a457-60b64ecfa4cb,astrocyte,1492,23.0,4555456.0,0.05048890824540946
f32c2c13-bb1a-4ffd-a457-60b64ecfa4cb,OPC,550,3.0,2544348.0,0.011790839932273416
f32c2c13-bb1a-4ffd-a457-60b64ecfa4cb,oligodendrocyte,3856,63.0,15453412.0,0.04076769583312734
f32c2c13-bb1a-4ffd-a457-60b64ecfa4cb,endothelial,55,21.0,139587.0,1.504438092372499
f32c2c13-bb1a-4ffd-a457-60b64ecfa4cb,mural,33,0.0,72422.0,0.0
f32c2c13-bb1a-4ffd-a457-60b64ecfa4cb,microglia,274,15.0,510729.0,0.29369783192260474
3b8b5de4-3aa1-4ac6-8890-8d03c8219981,oligodendrocyte,13947,389.0,79248198.0,0.04908628963399269
3b8b5de4-3aa1-4ac6-8890-8d03c8219981,neuron,19881,683.0,402885028.0,0.016952727267889437
3b8b5de4-3aa1-4ac6-8890-8d03c8219981,astrocyte,5190,314.0,35220377.0,0.0891529355293386
3b8b5de4-3aa1-4ac6-8890-8d03c8219981,OPC,1776,48.0,16870712.0,0.028451674120214963
3b8b5de4-3aa1-4ac6-8890-8d03c8219981,microglia,1110,99.0,3965671.0,0.24964249429667767
3b8b5de4-3aa1-4ac6-8890-8d03c8219981,endothelial,1129,309.0,3941017.0,0.784061575984067
3c361813-5d5e-4868-bfe5-e7591e7b5381,oligodendrocyte,45918,522.0,117735962.0,0.04433649592976528
3c361813-5d5e-4868-bfe5-e7591e7b5381,OPC,9302,335.0,36762256.0,0.09112607234985796
3c361813-5d5e-4868-bfe5-e7591e7b5381,endothelial,6866,2571.0,19253960.0,1.3353097232984799
3c361813-5d5e-4868-bfe5-e7591e7b5381,astrocyte,23359,1780.0,93168130.0,0.1910524553836167
3c361813-5d5e-4868-bfe5-e7591e7b5381,microglia,7556,315.0,11310624.0,0.2784992233850228
3c361813-5d5e-4868-bfe5-e7591e7b5381,mural,4030,1911.0,19542345.0,0.9778765035618806
ecce9688-66ea-4600-98f7-84aed7421c01,neuron,37959,815.0,428212279.0,0.01903261629730146
ecce9688-66ea-4600-98f7-84aed7421c01,oligodendrocyte,11431,185.0,26091240.0,0.07090502406171573
ecce9688-66ea-4600-98f7-84aed7421c01,OPC,8930,348.0,33349800.0,0.1043484518647788
ecce9688-66ea-4600-98f7-84aed7421c01,astrocyte,14398,555.0,42832970.0,0.12957308353821834
ecce9688-66ea-4600-98f7-84aed7421c01,microglia,3888,218.0,8016926.0,0.27192467536808995
0bc7235a-ae5a-479d-a487-510435377e55,neuron,8285,516.0,155470384.0,0.03318960092103458
0bc7235a-ae5a-479d-a487-510435377e55,oligodendrocyte,6939,172.0,37049610.0,0.04642424036312393
0bc7235a-ae5a-479d-a487-510435377e55,astrocyte,2394,113.0,18007287.0,0.06275237352522899
0bc7235a-ae5a-479d-a487-510435377e55,microglia,593,73.0,2099693.0,0.34766987364343266
0bc7235a-ae5a-479d-a487-510435377e55,OPC,889,29.0,7763086.0,0.03735627816051503
0bc7235a-ae5a-479d-a487-510435377e55,endothelial,170,37.0,856194.0,0.43214505123838753
f5b0810c-1664-4a62-ad06-be1d9964aa8b,microglia,1856,99.0,5395161.0,0.18349776772185297
f5b0810c-1664-4a62-ad06-be1d9964aa8b,oligodendrocyte,7861,107.0,34028830.0,0.031443925635997474
f5b0810c-1664-4a62-ad06-be1d9964aa8b,OPC,2724,61.0,17225279.0,0.03541306936160511
716a4acc-919e-4326-9672-ebe06ede84e6,microglia,8,0.0,12922.0,0.0
716a4acc-919e-4326-9672-ebe06ede84e6,oligodendrocyte,13,1.0,40358.0,0.2477823479855295
716a4acc-919e-4326-9672-ebe06ede84e6,OPC,3,0.0,10829.0,0.0
a5d5c529-8a1f-40b5-bda3-35208970070d,neuron,21841,79335.0,30825030397.0,0.02573720089752812
a5d5c529-8a1f-40b5-bda3-35208970070d,oligodendrocyte,1930,16512.0,2224491561.0,0.07422819798236133
a5d5c529-8a1f-40b5-bda3-35208970070d,astrocyte,1187,9535.0,1378894354.0,0.06914960506104154
a5d5c529-8a1f-40b5-bda3-35208970070d,OPC,773,13618.0,1005607160.0,0.13542067461015295
a5d5c529-8a1f-40b5-bda3-35208970070d,microglia,750,31739.0,805971457.0,0.39379806473717344
a5d5c529-8a1f-40b5-bda3-35208970070d,mural,32,261.0,39777842.0,0.06561441920353547
a5d5c529-8a1f-40b5-bda3-35208970070d,endothelial,70,15176.0,79023900.0,1.9204316668754642
aa369999-a034-4ad9-b459-8a93c86ea77b,neuron,33357,76.0,162714395.0,0.004670760690841151
aa369999-a034-4ad9-b459-8a93c86ea77b,astrocyte,7244,294.0,27851629.0,0.10555935525351139
aa369999-a034-4ad9-b459-8a93c86ea77b,OPC,12105,383.0,40301559.0,0.09503354448397393
aa369999-a034-4ad9-b459-8a93c86ea77b,microglia,6446,460.0,14607479.0,0.31490717871304147
aa369999-a034-4ad9-b459-8a93c86ea77b,oligodendrocyte,23357,333.0,74622197.0,0.04462479173589596
e2808a6e-e2ea-41b9-b38c-4a08f1677f02,microglia,1224,65.0,2809205.0,0.23138218819915243
e2808a6e-e2ea-41b9-b38c-4a08f1677f02,oligodendrocyte,5949,110.0,24413178.0,0.04505763239837108
e2808a6e-e2ea-41b9-b38c-4a08f1677f02,OPC,1281,26.0,6469681.0,0.04018745282804515
be401db3-d732-408a-b0c4-71af0458b8ab,microglia,2477,154.0,5931389.0,0.259635643522959
be401db3-d732-408a-b0c4-71af0458b8ab,oligodendrocyte,5267,84.0,20473037.0,0.04102957465470316
be401db3-d732-408a-b0c4-71af0458b8ab,OPC,2978,126.0,15819173.0,0.07965018146018127
93cb76aa-a84b-4a92-8e6c-66a914e26d4c,microglia,1304,71.0,2789875.0,0.2544916886957301
93cb76aa-a84b-4a92-8e6c-66a914e26d4c,OPC,1141,32.0,5353700.0,0.05977174664250892
93cb76aa-a84b-4a92-8e6c-66a914e26d4c,oligodendrocyte,8426,135.0,35417696.0,0.03811653925766374
98f5d518-1e60-4307-b732-ab045cd3cbc2,oligodendrocyte,9824,223.0,49466603.0,0.04508092055563225
98f5d518-1e60-4307-b732-ab045cd3cbc2,neuron,14960,1395.0,488497592.0,0.028556947318585758
98f5d518-1e60-4307-b732-ab045cd3cbc2,astrocyte,2858,237.0,32053222.0,0.07393952470675179
98f5d518-1e60-4307-b732-ab045cd3cbc2,OPC,1381,62.0,14518174.0,0.04270509500712693
98f5d518-1e60-4307-b732-ab045cd3cbc2,microglia,1218,150.0,4803576.0,0.31226736081619194
98f5d518-1e60-4307-b732-ab045cd3cbc2,endothelial,189,31.0,923756.0,0.3355864535656602
ac0c6561-7a48-4185-af6f-af799f699172,OPC,7111,188.0,34340940.0,0.054745152578817007
ac0c6561-7a48-4185-af6f-af799f699172,oligodendrocyte,34952,522.0,147311704.0,0.035435066313536094
ac0c6561-7a48-4185-af6f-af799f699172,neuron,27291,679.0,193404316.0,0.035107799765957654
ac0c6561-7a48-4185-af6f-af799f699172,astrocyte,15619,624.0,81122408.0,0.07692079357407636
ac0c6561-7a48-4185-af6f-af799f699172,microglia,3605,388.0,11822425.0,0.3281898595254358
ac0c6561-7a48-4185-af6f-af799f699172,mural,468,7.0,1275856.0,0.05486512584492294
a2c833f7-b7f1-4f4d-ad31-cae478b601b7,astrocyte,56344,2100.0,206154605.0,0.10186529667867472
a2c833f7-b7f1-4f4d-ad31-cae478b601b7,oligodendrocyte,160718,4668.0,505157852.0,0.09240675922424343
a2c833f7-b7f1-4f4d-ad31-cae478b601b7,neuron,69496,421.0,564639588.0,0.007456083649593482
a2c833f7-b7f1-4f4d-ad31-cae478b601b7,endothelial,1323,209.0,4533761.0,0.46098592316621895
a2c833f7-b7f1-4f4d-ad31-cae478b601b7,microglia,20055,1463.0,49037047.0,0.29834586083456455
8d1dd010-5cbc-43fb-83f8-e0de8e8517da,OPC,2264,59.0,11320204.0,0.052119202092117775
8d1dd010-5cbc-43fb-83f8-e0de8e8517da,microglia,1712,74.0,3677141.0,0.201243302881233
8d1dd010-5cbc-43fb-83f8-e0de8e8517da,oligodendrocyte,7442,125.0,29526161.0,0.04233533780432885
1a38e762-2465-418f-b81c-6a4bce261c34,OPC,31344,490.0,87963491.0,0.055704928764139204
1a38e762-2465-418f-b81c-6a4bce261c34,oligodendrocyte,40875,379.0,96350931.0,0.03933537497421794
1a38e762-2465-418f-b81c-6a4bce261c34,microglia,15927,570.0,28272981.0,0.20160590777463472
1a38e762-2465-418f-b81c-6a4bce261c34,astrocyte,67820,2020.0,189311082.0,0.10670268104008829
5e57cd50-8e42-42d6-940d-5c1660d06864,oligodendrocyte,37895,1386.0,207505406.0,0.06679344055258012
5e57cd50-8e42-42d6-940d-5c1660d06864,OPC,5398,215.0,41362892.0,0.05197895737077572
5e57cd50-8e42-42d6-940d-5c1660d06864,neuron,2415,19.0,32662581.0,0.005817054077875842
5e57cd50-8e42-42d6-940d-5c1660d06864,microglia,5147,658.0,23469517.0,0.2803636734407444
5e57cd50-8e42-42d6-940d-5c1660d06864,astrocyte,15451,1456.0,145546695.0,0.10003662398517534
5e57cd50-8e42-42d6-940d-5c1660d06864,mural,1057,58.0,5028756.0,0.1153366757106529
5e57cd50-8e42-42d6-940d-5c1660d06864,endothelial,2087,724.0,10223401.0,0.7081792057261571
cff99df2-4904-44f7-9173-ff837f95606e,astrocyte,3345,90.0,11232401.0,0.08012534452785294
cff99df2-4904-44f7-9173-ff837f95606e,OPC,1459,22.0,5707838.0,0.03854349054755934
cff99df2-4904-44f7-9173-ff837f95606e,microglia,789,38.0,1398286.0,0.27176128488735496
cff99df2-4904-44f7-9173-ff837f95606e,oligodendrocyte,8367,110.0,20861314.0,0.0527291809135321
cff99df2-4904-44f7-9173-ff837f95606e,neuron,99755,1593.0,637454273.0,0.02499002779451131
74014ef8-d2d0-4cbc-8ba2-037f30753ffd,oligodendrocyte,76816,1372.0,212397164.0,0.06459596607419862
74014ef8-d2d0-4cbc-8ba2-037f30753ffd,OPC,18740,865.0,68723460.0,0.12586677096874924
74014ef8-d2d0-4cbc-8ba2-037f30753ffd,mural,687,945.0,8211368.0,1.150843562242004
74014ef8-d2d0-4cbc-8ba2-037f30753ffd,endothelial,3211,1042.0,7437662.0,1.4009778879438188
5c97eeeb-7e52-44b3-b010-b832b1f5424c,OPC,65228,3597.0,484449754.0,0.07424918622210715
5c97eeeb-7e52-44b3-b010-b832b1f5424c,oligodendrocyte,199855,5096.0,1120452302.0,0.04548163264874081
5c97eeeb-7e52-44b3-b010-b832b1f5424c,astrocyte,78401,5315.0,643660141.0,0.08257463312459486
5c97eeeb-7e52-44b3-b010-b832b1f5424c,neuron,17238,167.0,317272637.0,0.005263611812827086
5c97eeeb-7e52-44b3-b010-b832b1f5424c,endothelial,16567,9055.0,77609485.0,1.1667388335330404
5c97eeeb-7e52-44b3-b010-b832b1f5424c,microglia,41202,4850.0,158338463.0,0.30630586580848645
5c97eeeb-7e52-44b3-b010-b832b1f5424c,mural,7799,591.0,33361094.0,0.17715246388502728
f7c1c579-2dc0-47e2-ba19-8165c5a0e353,astrocyte,338922,1350.0,277089258.0,0.04872076275147411
f7c1c579-2dc0-47e2-ba19-8165c5a0e353,microglia,8884,69.0,5273595.0,0.13084053667374912
f7c1c579-2dc0-47e2-ba19-8165c5a0e353,oligodendrocyte,33648,23.0,31360181.0,0.007334141343125539
f7c1c579-2dc0-47e2-ba19-8165c5a0e353,neuron,1673678,1176.0,1892683921.0,0.00621339879813984
d7f5d8d0-6150-48d7-b094-c34286ad11a1,astrocyte,21674,834.0,163977669.0,0.0508605839493913
d3cb449b-c2b1-4b50-a7f1-21203535fe61,OPC,23992,1541.0,214118762.0,0.07196940546480463
d3cb449b-c2b1-4b50-a7f1-21203535fe61,oligodendrocyte,231215,12784.0,1534647714.0,0.08330250573715708
d3cb449b-c2b1-4b50-a7f1-21203535fe61,endothelial,2486,1257.0,11582474.0,1.0852603683807103
d3cb449b-c2b1-4b50-a7f1-21203535fe61,microglia,22001,3544.0,91927219.0,0.38552237721887356
d3cb449b-c2b1-4b50-a7f1-21203535fe61,astrocyte,40428,3730.0,323392059.0,0.11533987604810049
d3cb449b-c2b1-4b50-a7f1-21203535fe61,neuron,114296,7518.0,2512048879.0,0.02992776160865459
37a17b78-4864-4a42-b67b-31c00962795a,oligodendrocyte,404800,12354.0,2292570106.0,0.05388711982097179
37a17b78-4864-4a42-b67b-31c00962795a,endothelial,5582,2447.0,25234458.0,0.9697057888067182
37a17b78-4864-4a42-b67b-31c00962795a,mural,4700,356.0,22308707.0,0.15957894825549504
37a17b78-4864-4a42-b67b-31c00962795a,astrocyte,129329,11338.0,1175094785.0,0.09648583369383262
37a17b78-4864-4a42-b67b-31c00962795a,microglia,47094,6185.0,197851897.0,0.3126075662544696
37a17b78-4864-4a42-b67b-31c00962795a,OPC,66705,2678.0,535651548.0,0.04999518828983203
37a17b78-4864-4a42-b67b-31c00962795a,neuron,16119,160.0,255407077.0,0.00626450926416577
c2876b1b-06d8-4d96-a56b-5304f815b99a,oligodendrocyte,63921,1947.0,425513467.0,0.045756483660245706
c2876b1b-06d8-4d96-a56b-5304f815b99a,microglia,19351,3213.0,114883196.0,0.2796753669701181
c2876b1b-06d8-4d96-a56b-5304f815b99a,OPC,18018,836.0,200477868.0,0.04170036365310908
6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,OPC,16790,636.0,166321272.0,0.038239245789317915
6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,oligodendrocyte,88075,2781.0,598667557.0,0.046453160313813364
6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,microglia,21408,3387.0,120218876.0,0.2817361227033931
