gene,quadrant,reason,delta,NK_log2FC,NK_SE,NK_CI95_lo,NK_CI95_hi,NK_changed,NK_equivalent,NK_TOST_p,CD8T_log2FC,CD8T_SE,CD8T_CI95_lo,CD8T_CI95_hi,CD8T_changed,CD8T_equivalent,CD8T_TOST_p,CD4T_log2FC,CD4T_SE,CD4T_CI95_lo,CD4T_CI95_hi,CD4T_changed,CD4T_equivalent,CD4T_TOST_p,B_log2FC,B_SE,B_CI95_lo,B_CI95_hi,B_changed,B_equivalent,B_TOST_p,Myeloid_log2FC,Myeloid_SE,Myeloid_CI95_lo,Myeloid_CI95_hi,Myeloid_changed,Myeloid_equivalent,Myeloid_TOST_p
SSSCA1,unclassified,no quadrant rule satisfied,0.5,-0.040259170800467516,0.09795755167155455,-0.2396684528658688,0.15915011126493378,False,True,2.340286912798552e-05,0.04053777962946103,0.08219544727239111,-0.12664878137687516,0.20772434063579723,False,True,1.5829491689574841e-06,0.18786125917389765,0.09275780874431527,-0.0010040352104990213,0.3767265535582943,False,True,0.0009924402002083196,0.5160595265263687,0.10698799219830993,0.2979216076699741,0.7341974453827632,True,False,0.5591768424070653,0.07171059462872884,0.058108669422400006,-0.04687962465165929,0.19030081390911696,False,True,1.4767539995359117e-08
FAM89B,unclassified,no quadrant rule satisfied,0.5,0.320296057097571,0.20288582193960966,-0.0927125920964923,0.7333047062916342,False,False,0.19113107937605314,0.17107844962871546,0.09814198844422903,-0.02854357425222981,0.37070047350966073,False,True,0.0010080735746958384,0.27169527488547823,0.10285783101052393,0.062265203212577946,0.4811253465583785,False,False,0.016789040708370288,0.3862924896122225,0.15852919839223217,0.06306715651918515,0.7095178227052599,False,False,0.23927048294607928,0.16981399452496493,0.08654181413995136,-0.006803587976815628,0.3464315770267455,False,True,0.00031003320337414053
SIPA1,unclassified,no quadrant rule satisfied,0.5,-0.1600314141859961,0.12550782507263009,-0.4155239705459029,0.09546114217391072,False,True,0.005342806301896763,0.0381599143344515,0.13683720510284703,-0.2401686610068255,0.31648848967572846,False,True,0.0009459280380758541,0.32303168212811467,0.1001533256233713,0.11910828652942759,0.5269550777268017,False,False,0.043335964727247926,0.14801667693070236,0.14571886819114752,-0.1490896617545498,0.4451230156159545,False,True,0.010876149395542961,0.6249991681356015,0.11740169148744385,0.38540166098604944,0.8645966752851536,True,False,0.8523204865536407
MAP3K11,unclassified,no quadrant rule satisfied,0.5,0.03585673140610755,0.13861558272744223,-0.2463188983752062,0.31803236118742134,False,True,0.0010331878262866796,-0.001759899559943454,0.09361811091069644,-0.1921803003298337,0.18866050120994676,False,True,3.5008621077891743e-06,-0.04946630092038301,0.09364509983103227,-0.2401382194000015,0.14120561755923547,False,True,1.6807924024297887e-05,-0.40766425528335143,0.12010598257646553,-0.6525484571746216,-0.1627800533920812,False,False,0.22389779871059542,-0.12809931445589165,0.05903702000035995,-0.24858414429445763,-0.007614484617325681,False,False,2.8120149112073593e-07
RELA,unclassified,no quadrant rule satisfied,0.5,-0.03887151160618869,0.11615875541865837,-0.2753324442079928,0.19758942099561544,False,True,0.00018674924418798575,-0.21331396024409077,0.11142603474730639,-0.4399558993558694,0.013327978867687829,False,False,0.00736855390638294,-0.07687595017360306,0.08113794149488192,-0.24208189254785062,0.08832999220064451,False,True,5.170818264079212e-06,-0.14294438508932666,0.10927093810025117,-0.36573700451238034,0.07984823433372698,False,True,0.0013192497173437978,-0.05705254433101231,0.07199938158128207,-0.20399141824859587,0.08988632958657125,False,True,4.251835634351565e-07
KAT5,unclassified,no quadrant rule satisfied,0.5,-0.04199948428106786,0.13345319944324993,-0.31366620355082847,0.22966723498869274,False,True,0.0008255685110084923,-0.06514378924820649,0.10260168077621312,-0.27383688274277485,0.1435493042463619,False,True,8.428321629341255e-05,-0.100130375111793,0.0997915222070357,-0.30331709840589965,0.10305634818231367,False,True,0.0001693576292215411,-0.24848774097075588,0.07641750826170543,-0.40429547110837294,-0.09268001083313879,False,False,0.0012396988016176809,-0.13759918806983887,0.05745326902420109,-0.25485184313284875,-0.020346533006828982,False,False,2.7474114056906605e-07
RNASEH2C,unclassified,no quadrant rule satisfied,0.5,0.05151426380487886,0.08762524492365555,-0.126861847917655,0.22989037552741273,False,True,6.761349319680155e-06,0.15025840332021598,0.07358270408397694,0.0005902689699189001,0.299926537670513,False,False,1.8801618797544453e-05,0.14312222429240948,0.078106876090589,-0.015912129213690923,0.3021565777985099,False,True,3.392554078307308e-05,0.24798816655107753,0.09274537505995704,0.0588895332985285,0.4370867998036265,False,False,0.005320486015963465,-0.0003137728441057005,0.05983485815494545,-0.12242685889027435,0.12179931320206294,False,True,1.1131869278368569e-09
CFL1,unclassified,no quadrant rule satisfied,0.5,-0.32502457831178855,0.05515229100454983,-0.4372964610386513,-0.2127526955849258,False,False,0.0016459410843583724,-0.028885954951572215,0.04701537312562547,-0.12451580804129772,0.06674389813815329,False,True,7.158225136699303e-12,-0.07359494270495309,0.04018613268354108,-0.15541841268760892,0.008228527277702721,False,True,2.300504558958045e-12,-0.12975752908333799,0.07486905964633973,-0.2824081258691501,0.022893067702474096,False,True,1.2343059777480966e-05,-0.14324316086033415,0.07192133380176603,-0.2900227521204562,0.0035364303997879043,False,True,1.2500584087859785e-05
CTSW,Q3,4 lineages moved concordantly,0.5,-0.6629310449065902,0.17195710594484823,-1.0129790244383572,-0.31288306537482324,True,False,0.8248157937916559,-0.2851937507783074,0.11678116436137773,-0.5227280900610198,-0.04765941149559497,False,True,0.03740526944244987,-0.7473334740515772,0.13081744071901927,-1.013692444649027,-0.48097450345412757,True,False,0.9661710069398902,-0.9687715892022892,0.23383672808595732,-1.4455415160769907,-0.49200166232758785,True,False,0.9731348524940755,-0.6622048446866856,0.16112553038108657,-0.9910355023061851,-0.33337418706718613,True,False,0.8390016114696881
FIBP,unclassified,no quadrant rule satisfied,0.5,-0.1047659221783948,0.0873268062764883,-0.2825345111999558,0.07300266684316624,False,True,3.8039143985118404e-05,0.17182108859318748,0.05906021489033835,0.05169187770041446,0.2919502994859605,False,False,1.7465463543628381e-06,-0.021538249824213998,0.06038470573353028,-0.14448827828073788,0.10141177863230988,False,True,2.2436394443245126e-09,-0.01571420553536167,0.08353213275588976,-0.18602795030805494,0.15459953923733158,False,True,1.0639186798622361e-06,-0.02680961739684673,0.056071966623699766,-0.14124326186821445,0.08762402707452101,False,True,8.881527549024376e-10
CCDC85B,unclassified,no quadrant rule satisfied,0.5,-0.1920968675782812,0.09416176778345009,-0.38377918498310976,-0.00041455017345265466,False,True,0.00127336860483039,-0.03073133022452759,0.06081346187833635,-0.15442666727446747,0.09296400682541228,False,True,3.304624875197405e-09,-0.0799781023231226,0.04415743403191428,-0.16988758693250516,0.009931382286259977,False,True,3.426457514010055e-11,-0.04112274955601505,0.10653840870208699,-0.25834401219517283,0.17609851308314275,False,True,7.631772020554365e-05,0.038246915873507745,0.07398090183254018,-0.11273591436661802,0.18922974611363352,False,True,3.3077319412089027e-07
DRAP1,unclassified,no quadrant rule satisfied,0.5,-0.09512025065019605,0.07326354254307063,-0.2442606708708462,0.05402016957045411,False,True,2.042408818771745e-06,0.1332438654382627,0.06669220493763763,-0.0024089080359519788,0.2688966389124774,False,False,2.0707080830269794e-06,0.06676941026990676,0.05549454076747622,-0.046223694253151884,0.1797625147929654,False,True,3.090088820088711e-09,0.009078065406385512,0.07080864337816091,-0.13529374479570033,0.15344987560847134,False,True,4.2796116900646836e-08,-0.08900269757690905,0.06737441238652682,-0.22650277145961117,0.04849737630579305,False,True,4.920218002664617e-07
SART1,unclassified,no quadrant rule satisfied,0.5,-0.2029324933521137,0.128251224678891,-0.46400970690861165,0.05814472020438424,False,True,0.013497518754121566,-0.058671974337095464,0.09235088157280957,-0.24651481488877147,0.12917086621458052,False,True,1.74292823761684e-05,0.1117052246409125,0.11077830237485024,-0.11385181441227697,0.33726226369410195,False,True,0.0006804227009307343,0.18325803349367029,0.12589963609583749,-0.07343885405813885,0.4399549210454794,False,True,0.008612783385956944,-0.20439190536452562,0.07071631433617578,-0.348712250455669,-0.06007156027338223,False,False,0.00011311818520204254
BANF1,unclassified,no quadrant rule satisfied,0.5,-0.04140466677240839,0.08049340748065666,-0.20526270857539233,0.12245337503057555,False,True,1.237303748430513e-06,0.2354523037486341,0.060575786453355054,0.11224040146615354,0.35866420603111465,False,False,5.804757301748718e-05,0.133452844175555,0.05930558786191786,0.01270002064718262,0.2542056677039274,False,True,3.085911259625348e-07,-0.12334922748588183,0.0630742522435029,-0.25195138026128777,0.005252925289524132,False,False,6.466061690518923e-07,0.06302586834715376,0.049563146223922896,-0.03812434619648182,0.16417608289078933,False,True,3.4052738031507255e-10
SF3B2,unclassified,no quadrant rule satisfied,0.5,-0.19059682492877142,0.06727918980724247,-0.3275550758085749,-0.05363857404896791,False,False,3.079570943735043e-05,-0.004906018407315364,0.047016782456727156,-0.10053873809401222,0.0907267012793815,False,True,2.0214061151580554e-12,-0.0568122459445399,0.03918290991139506,-0.1365930419274598,0.022968550038380012,False,True,4.464066798350689e-13,0.20334319982229537,0.05255481860089569,0.09618913028685629,0.3104972693577345,False,False,1.6499151890780022e-06,0.01232877705944179,0.043445844786657944,-0.07633703324536892,0.10099458736425249,False,True,1.1645879168660796e-12
PACS1,unclassified,no quadrant rule satisfied,0.5,0.023118145733447736,0.13523641390574487,-0.2521786103192556,0.29841490178615104,False,True,0.0006392223629120874,-0.027347319204532424,0.09176785962113256,-0.21400428586262085,0.159309647453556,False,True,5.818169112396593e-06,-0.03805327793315217,0.10156995229826589,-0.2448610842095888,0.16875452834328447,False,True,3.605293157716508e-05,-0.006759915329031062,0.13152621837194084,-0.2749288468248787,0.26140901616681655,False,True,0.0003608995092804843,0.3983865238654299,0.10364344892614877,0.18686732273242893,0.6099057249984309,False,False,0.1672960439191803
RAB1B,unclassified,no quadrant rule satisfied,0.5,-0.20727899324184854,0.1051708316453359,-0.42137213537075285,0.006814148887055782,False,False,0.004446220566553253,0.0926240210840748,0.0903839141505896,-0.09121798329181324,0.27646602545996285,False,True,3.863190224534251e-05,0.030451357583453024,0.09109577934059405,-0.15502985866392568,0.21593257383083173,False,True,6.170279327986518e-06,-0.2800007272890207,0.0880607258994508,-0.45954782492109536,-0.10045362965694601,False,False,0.008974752187922557,-0.009600553695666435,0.06130617806810595,-0.13471636124393926,0.1155152538526064,False,True,2.7768160720039385e-09
YIF1A,unclassified,no quadrant rule satisfied,0.5,0.29615153727798493,0.1305241455108069,0.030447406209261563,0.5618556683467083,False,False,0.06401222933128195,-0.008729308995796482,0.07490075022649778,-0.1610783655763172,0.1436197475847242,False,True,9.115049510575483e-08,0.02274147640139173,0.07782961124376224,-0.13572833480226246,0.18121128760504593,False,True,3.5528199808781745e-07,0.5922139719493581,0.10668503608966125,0.3746937505904824,0.8097341933082338,True,False,0.8030089261460156,0.19218441332588895,0.07309137318293092,0.04301696448516387,0.34135186216661406,False,False,0.00010368883689430161
BRMS1,unclassified,no quadrant rule satisfied,0.5,-0.022888651894849333,0.09646474723647573,-0.21925907625521923,0.17348177246552055,False,True,1.1196113409524208e-05,-0.07681675480206039,0.08719332318147305,-0.2541690575046096,0.10053554790048881,False,True,1.3993996092871765e-05,-0.016754261294246262,0.06005999709874095,-0.1390431465787954,0.10553462399030288,False,True,1.6068235340350479e-09,0.00880387223790022,0.08171728374352964,-0.1578095751606633,0.17541731963646373,False,True,5.77800719915724e-07,-0.13680785040350782,0.05584500916389028,-0.25077831209692414,-0.022837388710091486,False,False,1.5903184144711883e-07
MRPL11,unclassified,no quadrant rule satisfied,0.5,0.07524515189620334,0.07889114537915451,-0.08535121247723002,0.2358415162696367,False,True,3.10047511436591e-06,0.1722433695777543,0.061143240630561896,0.04787725844838352,0.29660948070712506,False,False,3.124108614764954e-06,0.16022025395394335,0.06333152143195626,0.03127017847265734,0.28917032943522936,False,False,3.331748109688612e-06,0.2756802708611752,0.0789846155705096,0.11463846319469287,0.43672207852765754,False,False,0.003934451520293757,-0.028146870192987093,0.04727173419098245,-0.1246206903509103,0.06832694996493612,False,True,1.987707494403695e-11
ZDHHC24,unclassified,no quadrant rule satisfied,0.5,-0.2655606682608718,0.09133640544022788,-0.4514914793568696,-0.07962985716487403,False,False,0.007531601656730521,0.2966831673846458,0.1154754016535452,0.06180476567338289,0.5315615690959087,False,False,0.04374790574739844,0.19940115515781554,0.0681153440527371,0.06071068067630109,0.33809162963933,False,False,5.3214296542392525e-05,0.2075170599722844,0.07941618268813132,0.04559532969999827,0.3694387902445705,False,False,0.00043373277036867476,-0.1337417087399404,0.09320500753491545,-0.3239577710154089,0.0564743535355281,False,True,0.00022659074445780612
CCS,unclassified,no quadrant rule satisfied,0.5,0.08747109931090971,0.10732760299488829,-0.13101251827450153,0.3059547168963209,False,True,0.00026614160513349107,0.08081060130741888,0.07106879743412974,-0.06374421568253716,0.22536541829737491,False,True,6.352179644988281e-07,0.07851246937525853,0.05877832314829063,-0.04116678410326276,0.19819172285377984,False,True,1.8135877194854538e-08,0.2940408861570788,0.0745986452350178,0.14194163757121428,0.44614013474294334,False,False,0.00478248395869175,-0.001894177792832811,0.057574121698850796,-0.11939347325098149,0.11560511766531587,False,True,5.165017313841496e-10
RBM14,unclassified,no quadrant rule satisfied,0.5,-0.019950186502245466,0.11513260957151239,-0.25432222444322894,0.214421851438738,False,True,0.00010598304338880038,-0.09948726965415684,0.09408621844770508,-0.29085980697042135,0.09188526766210765,False,True,7.988568174405528e-05,-0.1418265676314146,0.09483136740107584,-0.33491385983393457,0.051260724571105365,False,True,0.0003225374932754847,-0.0858192419667578,0.10532866788483966,-0.3005739629052281,0.12893547897171245,False,True,0.00021833389460496107,0.028000821623473456,0.09072340352311,-0.15715069577680893,0.21315233902375583,False,True,6.273137471701488e-06
RBM4,unclassified,no quadrant rule satisfied,0.5,-0.019023805653119834,0.1066668112875354,-0.23616226916199984,0.19811465785576016,False,True,3.993152535174962e-05,-0.08104356363461529,0.05891340438863995,-0.20087416014285642,0.038787032873625824,False,True,1.8414431857023456e-08,-0.059997706440402025,0.06810168190723095,-0.19866036326248843,0.07866495038168436,False,True,1.3722442326232032e-07,-0.05376737950578402,0.08147075487123684,-0.21987817895260092,0.11234341994103286,False,True,2.6704861931225994e-06,0.19679919487565956,0.11975194082001342,-0.0475947838930752,0.4411931736443943,False,True,0.008359279661432455
KDM2A,unclassified,no quadrant rule satisfied,0.5,0.19982250592703554,0.09898802407643449,-0.0016844782444197515,0.40132949009849084,False,False,0.0023685524220412304,-0.17663672873807756,0.08256001051727425,-0.34456481591409727,-0.008708641562057834,False,False,0.00021128459577657513,-0.02162834094350477,0.07178225873403292,-0.16778506468360624,0.1245283827965967,False,True,7.652622219033531e-08,-0.18726959679957905,0.08230686548809124,-0.3550851429768167,-0.019454050622341373,False,False,0.00031507223738149994,0.05831242822771759,0.07251073556241898,-0.08967003490565259,0.20629489136108778,False,True,5.044454987476584e-07
ADRBK1,unclassified,no quadrant rule satisfied,0.5,-0.14993821130607138,0.14254027630350685,-0.44010322337568303,0.14022680076354027,False,True,0.00978682732390492,-0.09953486073554797,0.0822392685833242,-0.266810554832789,0.06774083336169302,False,True,1.3344743325571593e-05,-0.09063505766437006,0.09164578349235171,-0.27723614400614355,0.09596602867740343,False,True,4.558427934961337e-05,-0.5496009229000974,0.12140845796299912,-0.7971407430934055,-0.3020611027067893,True,False,0.657169611686865,-0.2729024706512741,0.09047311848584236,-0.45754319753187667,-0.08826174377067153,False,False,0.008796863695568634
ANKRD13D,unclassified,no quadrant rule satisfied,0.5,0.01563338816295229,0.16165116031990154,-0.3134350835819489,0.34470185990785346,False,True,0.0025984936726973842,-0.2492001840522442,0.10416516166984902,-0.46107341711025895,-0.037326950994229474,False,False,0.010881934568595774,-0.19737753940390132,0.07475379494762306,-0.34958464390817745,-0.04517043489962519,False,False,0.00015075218203279464,-0.25907774919344234,0.1456322999344087,-0.5560075837778509,0.037852085390966184,False,False,0.05404008246331141,0.021319525442091834,0.1168007070155521,-0.21705147142914577,0.25969052231332945,False,True,0.00014209953615480482
RAD9A,unclassified,no quadrant rule satisfied,0.5,-0.03872599257445627,0.16221088462106453,-0.3689338784752329,0.2914818933263204,False,True,0.0038252626807575305,0.02105824028212806,0.1321985139655186,-0.24783517965144786,0.28995166021570395,False,True,0.0004807054189002823,-0.07950031483394843,0.09891260521629931,-0.28089746463077203,0.1218968349628752,False,True,8.465103987443702e-05,0.3833053190346369,0.12322599302351046,0.1320597248810737,0.6345509131882001,False,False,0.17545512601562122,0.5222874610782305,0.1407276769404519,0.23508546122045226,0.8094894609360088,True,False,0.5623967741722229
PPP1CA,unclassified,no quadrant rule satisfied,0.5,-0.41330700297896494,0.08215876128518577,-0.5805551561197608,-0.24605884983816909,False,False,0.14955850052539785,-0.00805149842030734,0.06088601048973523,-0.13189440024722773,0.11579140340661305,False,True,1.201620812268168e-09,-0.08178340692124975,0.055116091771158504,-0.19400594687334005,0.030439133030840573,False,True,5.651857761657232e-09,0.10868846047179868,0.06799063466472853,-0.0299377090893458,0.24731463003294318,False,True,1.200873217080403e-06,-0.19048698413597348,0.05110940555073774,-0.29479285917664033,-0.08618110909530662,False,False,5.574107363517695e-07
TBC1D10C,unclassified,no quadrant rule satisfied,0.5,-0.5517647485631405,0.11817432369731225,-0.7923287137187572,-0.3112007834075238,True,False,0.6678721209866327,0.07833682877255421,0.05852187324437285,-0.04069738852358813,0.19737104606869654,False,True,1.4073173261795129e-08,-0.02207984052687328,0.04484786388617121,-0.1133951176990734,0.06923543664532683,False,True,2.0629292673451486e-12,0.23449881946510592,0.1411512516705815,-0.05329460156034466,0.5222922404905566,False,True,0.03466406096133686,-0.9740755790458024,0.15324220429880495,-1.2868176671274112,-0.6613334909641936,True,False,0.9978964293080652
RPS6KB2,unclassified,no quadrant rule satisfied,0.5,-0.005958147023769681,0.11284013703549613,-0.23566346662848425,0.2237471725809449,False,True,5.826771587681778e-05,0.018924003287366337,0.08541155102443611,-0.15480415270977393,0.19265215928450663,False,True,1.3953713433691178e-06,0.06300613229437106,0.08967773530861473,-0.119587787377384,0.2456000519661261,False,True,1.4036937240132149e-05,0.5531812944370199,0.10963378291296139,0.3296488703808843,0.7767137184931555,True,False,0.684498005553033,0.2450058148325295,0.06958768996686951,0.10298880610705458,0.38702282355800444,False,False,0.00046744492611509246
CORO1B,unclassified,no quadrant rule satisfied,0.5,0.3275076952416652,0.11500345906334022,0.09339856515896858,0.5616168253243617,False,False,0.0716459301957419,0.4716210044094891,0.0841739991119348,0.30041004437859553,0.6428319644403827,False,False,0.3690636995392404,0.44320804762040383,0.06707223770322349,0.3066414545720759,0.5797746406687317,False,False,0.2016852624289584,0.1097853818360527,0.07680780555999075,-0.04681812583354596,0.26638888950565137,False,True,8.36720926931543e-06,0.09382765499718264,0.06462360830645432,-0.03805848102915836,0.22571379102352362,False,True,2.926509012406123e-07
TMEM134,unclassified,no quadrant rule satisfied,0.5,0.09664644215669368,0.08433813349237503,-0.07503819433605488,0.2683310786494423,False,True,1.8042395101761097e-05,0.0586883014973145,0.05895924608572734,-0.061235537592371984,0.17861214058700098,False,True,6.346150712088572e-09,0.13532818235350466,0.06917016036809522,-0.005510016364043802,0.2761663810710531,False,True,4.3737547481580124e-06,0.39489961584909367,0.07623138961167752,0.23947136320370013,0.5503278684944872,False,False,0.08889119583296419,0.2586120509106006,0.08472197191375834,0.08570846652313147,0.4315156352980697,False,False,0.0038903467529464346
AIP,unclassified,no quadrant rule satisfied,0.5,0.04470672273309846,0.08668797435775698,-0.13176141510219974,0.22117486056839664,False,True,4.566371930700316e-06,0.23714386565864962,0.06578272122292268,0.1033409933602332,0.370946737957066,False,False,0.00016881027553314234,0.25101930356050506,0.052462440977704174,0.14419989403035732,0.3578387130906528,False,False,2.0317212127744205e-05,0.22549160159466744,0.06626697425506994,0.09037980487903957,0.3606033983102953,False,False,0.00012140015085581482,-0.13648151349435877,0.053153581845875264,-0.24495921551880928,-0.028003811469908282,False,False,6.283041928134804e-08
CDK2AP2,unclassified,no quadrant rule satisfied,0.5,0.05737284142077986,0.08674956581271145,-0.11922067631228278,0.2339663591538425,False,True,7.083197929333827e-06,0.15394914130789533,0.09475876070003769,-0.038791355305753644,0.3466896379215443,False,True,0.000443609679299435,0.08903898659131067,0.10150799302673841,-0.11764266366424438,0.2957206368468657,False,True,0.00015062321247475696,0.21668437476729543,0.11146371462191158,-0.010579098787365349,0.4439478483219562,False,True,0.008102519405161516,0.4202466641516546,0.11319981408500693,0.189224496404939,0.6512688318983703,False,False,0.24322110996195062
GSTP1,unclassified,no quadrant rule satisfied,0.5,0.12044163196672884,0.11218284027650686,-0.10792564812416204,0.3488089120576197,False,True,0.0009407624988681591,-0.24349656083949447,0.06360403261031644,-0.37286795343030366,-0.1141251682486853,False,False,0.00015193289036400824,-0.30312721557896644,0.07526588060211689,-0.45637698386751324,-0.14987744729041963,False,False,0.006711334180996451,-0.08399572290826002,0.10899281586841371,-0.3062212786488,0.13822983283227994,False,True,0.0003004679232739842,-0.02487846787230136,0.06548262637866897,-0.1585177182370423,0.10876078249243959,False,True,2.01380125131775e-08
NDUFV1,unclassified,no quadrant rule satisfied,0.5,-0.0919516238333139,0.08747593973074387,-0.2700237994037175,0.08612055173708971,False,True,2.543082942298204e-05,0.13967206793368972,0.07177601616308117,-0.006321240737938549,0.285665376605318,False,False,8.554787587720776e-06,0.05392749170218181,0.06603130019292158,-0.08051963591266603,0.18837461931702965,False,True,5.893926724043289e-08,0.20277272389066334,0.08799134033059244,0.02336709656080138,0.3821783512205253,False,False,0.0009860448878212102,0.024302020732841188,0.05343058261825737,-0.08474099422450135,0.13334503569018372,False,True,2.74031928831233e-10
NDUFS8,unclassified,no quadrant rule satisfied,0.5,0.04089047112240956,0.06733210790468878,-0.0961755035585708,0.17795644580338993,False,True,4.7819755997740615e-08,0.17566019098477154,0.058831280760070326,0.05599663495740301,0.29532374701214004,False,False,1.987639014650415e-06,0.14996969998374943,0.05552026146508479,0.03692422523772654,0.2630151747297723,False,False,2.1554297098118686e-07,0.37301650662255137,0.07733925079443707,0.21532943475994135,0.5307035784851614,False,False,0.05532167963667087,0.17513963173589253,0.0531933475980888,0.06658077436368191,0.28369848910810314,False,False,4.824733523176593e-07
TCIRG1,unclassified,no quadrant rule satisfied,0.5,-0.02542621292320167,0.09530307108513565,-0.21943184760295636,0.168579421756553,False,True,1.0146189897224999e-05,-0.07315611251877732,0.09138972161756818,-0.2590439417793622,0.11273171674180751,False,True,2.395152085336981e-05,-0.18211261126589923,0.06124730902233084,-0.30681899669421553,-0.05740622583758294,False,False,5.557345146104641e-06,-0.17796406013355584,0.09631435039584187,-0.37433948058645405,0.018411360319342346,False,True,0.001079933537582809,-0.45086855223194294,0.08761801796447408,-0.6296824894052235,-0.27205461505866235,False,False,0.2895327865641264
KMT5B,unclassified,no quadrant rule satisfied,0.5,-0.09555316439699987,0.09956500648179344,-0.29823469453508744,0.1071283657410877,False,True,0.00014384121388935314,0.08271454019899836,0.09867844792764717,-0.11799864893657093,0.28342772933456767,False,True,8.663737257280879e-05,0.06114326226846794,0.09345294123832869,-0.12913739978033625,0.2514239243172721,False,True,2.3484084353473555e-05,-0.28210815091405245,0.10589960377030953,-0.4980269535713943,-0.06618934825671058,False,False,0.024032714212111703,0.18055923298689766,0.11388673880266946,-0.051864834918717795,0.4129833008925131,False,True,0.004338869963361429
PPP6R3,unclassified,no quadrant rule satisfied,0.5,0.13000080529008445,0.11949198682187794,-0.11324548760025041,0.37324709818041935,False,True,0.002007594854810182,-0.10834078886999524,0.07911742021316816,-0.2692666045942897,0.05258502685429922,False,True,1.051376454116943e-05,0.007069842522324328,0.08728015088061612,-0.1706423265460547,0.18478201159070334,False,True,1.457770205963997e-06,-0.41042998216990445,0.1046468319154186,-0.623794507103058,-0.1970654572367509,False,False,0.19927887315296758,0.02336662109557807,0.09493224378213325,-0.17037444575051017,0.21710768794166632,False,True,1.0526923587072986e-05
MRPL21,unclassified,no quadrant rule satisfied,0.5,0.17995174758591398,0.11877968435516689,-0.06184453230311074,0.42174802747493867,False,True,0.005532631340515847,0.021372599025649825,0.0716182750107182,-0.12429986218218468,0.16704506023348434,False,True,6.349940270286468e-08,-0.01831362126706681,0.06050507636771353,-0.14150873782526113,0.10488149529112753,False,True,2.0250952321269457e-09,0.18689562187848807,0.0920890497174278,-0.0008648290101311296,0.3746560727671073,False,False,0.0009297944746573984,0.11661260383715226,0.053504157987532885,0.007419433674695788,0.22580577399960872,False,False,2.5716881400573292e-08
NUMA1,unclassified,no quadrant rule satisfied,0.5,0.13835342063438258,0.1252310267431968,-0.11657566557741086,0.39328250684617605,False,True,0.0034235731087807622,-0.06079284106183044,0.1087106448447912,-0.28191164337397107,0.1603259612503102,False,True,0.00014878980795720743,0.041398179622310904,0.09542073726814068,-0.15288913568286042,0.23568549492748223,False,True,1.7053008472544343e-05,-0.4887522278501604,0.10158790436313345,-0.6958799024931325,-0.2816245532071884,False,False,0.4562735826070551,0.23112302547284597,0.09696716245921164,0.03322902491598412,0.4290170260297078,False,False,0.00469309601140514
LAMTOR1,unclassified,no quadrant rule satisfied,0.5,-0.17460122593644353,0.06342380404292806,-0.30371118238434003,-0.04549126948854704,False,False,6.521549106879982e-06,0.1285982711372163,0.056201181439886554,0.014284369805313196,0.24291217246911942,False,False,7.890350278739878e-08,0.10296824257325844,0.049603499034530506,0.0019699592537757854,0.2039665258927411,False,False,1.8010399188031206e-09,0.06276661824581159,0.07497744909803987,-0.09010497389596556,0.21563821038758874,False,True,9.653181031051346e-07,-0.22009995819995107,0.06768443010274822,-0.35823272715746635,-0.08196718924243576,False,False,0.00012816830281696585
ANAPC15,unclassified,no quadrant rule satisfied,0.5,0.010584073161310919,0.10560231346683685,-0.20438742371188373,0.22555557003450555,False,True,2.776153979714751e-05,0.09542843757611233,0.06627749358546844,-0.03938080785512346,0.23023768300734812,False,True,3.4600245739277036e-07,0.07136818678419138,0.05975170424616252,-0.050292979700754276,0.19302935326913703,False,True,1.799587546678648e-08,0.059672367578128424,0.07973301358097877,-0.10289534950235062,0.22224008465860745,False,True,2.3441522230647196e-06,-0.3453976977946604,0.06511759966316513,-0.478291988781307,-0.21250340680801377,False,False,0.01203430926730201
ATG16L2,unclassified,no quadrant rule satisfied,0.5,-0.19182166980027152,0.11187369709039889,-0.4195596362778139,0.03591629667727084,False,True,0.004772068539515588,-0.13615464557067414,0.11620640665227565,-0.3725199205318772,0.10021062939052891,False,True,0.001810508516378241,-0.23108897198155132,0.09123066305625824,-0.4168448265910414,-0.04533311737206125,False,False,0.002951560803244472,-0.4074500528191195,0.11981042409533346,-0.6517316402426371,-0.1631684653956019,False,False,0.22282143539113003,-0.6498473324460641,0.1111334093639832,-0.8766523086545104,-0.42304235623761777,True,False,0.9062657027101628
RAB6A,unclassified,no quadrant rule satisfied,0.5,-0.10117475050687093,0.09440025899497842,-0.29334255739625936,0.09099305638251752,False,True,9.050052103161815e-05,-0.057930800686941654,0.0852828162759818,-0.23139710860623444,0.11553550723235115,False,True,5.276065909871009e-06,-0.1281135198725949,0.05821610228129725,-0.24664802865531976,-0.00957901108987004,False,False,1.6934409792727814e-07,-0.12886360279465028,0.06798606341933296,-0.2674804520392183,0.009753246449917707,False,True,2.8140815146372135e-06,-0.270036680383428,0.053662311814493706,-0.3795526164464935,-0.16052074432036245,False,False,8.430178265677658e-05
