gene,p_green,p_red,drop_ratio,null_drop,resid,n_pos_green,resid_pct
Gpbp1,0.5045606229143492,0.4403984884919272,0.1271643713530807,0.1030335097001763,0.0241308616529044,2268,0.5754767805193406
Mier3,0.08476084538375973,0.06372380625214703,0.24819288949238605,0.13879265091863516,0.10940023857375089,381,0.8535718133821787
Map3k1,0.3991101223581758,0.35314324974235656,0.11517340713941326,0.11059085841694553,0.00458254872246773,1794,0.487447473332615
Ankrd55,0.08387096774193549,0.16300240467193405,-0.9434902095499829,0.12689655172413783,-1.0703867612741207,377,0.0023704342204503826
Il6st,0.567741935483871,0.5389900377877018,0.05064254707847975,0.07021943573667727,-0.019576888658197525,2552,0.3800237043422045
Il31ra,0.8836484983314794,0.8251459979388527,0.06620562418551287,0.029738167170191097,0.03646745701532178,3972,0.6283805624393923
Slc38a9,0.23047830923248053,0.18550326348333906,0.1951378674154352,0.12316602316602315,0.07197184424941205,1036,0.7589699385842043
Mtrex,0.30055617352614017,0.25609756097560976,0.14792114242385948,0.12115470022205756,0.026766442201801924,1351,0.5862514815213877
Dhx29,0.15150166852057842,0.11851597389213328,0.21772495940508207,0.13074889867841422,0.08697606072666786,681,0.8073483460833962
Snx18,0.17641824249165738,0.15699072483682583,0.11012193172568455,0.12716267339218162,-0.017040741666497078,793,0.39015192328412884
Arl15,0.42936596218020023,0.38251459979388525,0.10911755125724656,0.09141968911917095,0.017697862138075615,1930,0.5442301476134037
Ndufs4,0.5853170189098998,0.5348677430436276,0.08619137020862551,0.09269479285442789,-0.006503422645802379,2631,0.4379915957332184
Mocs2,0.18754171301446051,0.15441429062177947,0.17664028903333487,0.1346619217081851,0.04197836732514976,843,0.652515892683978
Itga2,0.05517241379310345,0.0228443833734112,0.585945551356922,0.13370967741935466,0.45223587393756726,248,0.9948281435190174
Pelo,0.11234705228031146,0.08467880453452421,0.24627479924220527,0.1452673267326735,0.10100747250953176,505,0.838810473009374
Parp8,0.32725250278086765,0.2919958777052559,0.10773523434049945,0.10545207341944259,0.002283160921056862,1471,0.4752720612003017
Emb,0.6186874304783092,0.43661971830985913,0.29428060632764586,0.06862279755483625,0.2256578087728096,2781,0.9601336062924254
Mrps30,0.2311457174638487,0.19718309859154928,0.1469316379509008,0.13128007699711278,0.01565156095378803,1039,0.5338864346514384
Paip1,0.26518353726362626,0.2404671934043284,0.09320466916740257,0.12788590604026862,-0.03468123687286605,1192,0.31192759400926623
4833420G17Rik,0.3835372636262514,0.3260048093438681,0.15000486194855736,0.11839907192575407,0.031605790022803296,1724,0.6069389074453184
Hmgcs1,0.13815350389321468,0.08519409137753349,0.38333745452171814,0.12624798711755247,0.25708946740416566,621,0.9706928132744317
Zfp131,0.22335928809788655,0.17038818275506698,0.2371564925457908,0.12768924302788842,0.10946724951790238,1004,0.8536795603921992
BC147527,0.20044493882091213,0.15063552043971143,0.24849426817258286,0.13038845726970036,0.1181058109028825,901,0.8679021657149014
Gm3468,0.054060066740823136,0.07746478873239436,-0.4329391989798875,0.14139917695473256,-0.57433837593462,243,0.009912724921883418
Gm3739,0.07519466073414906,0.10271384403984885,-0.36597257088497204,0.13171597633136106,-0.4976885472163331,338,0.012175412132313329
Flnb,0.18375973303670745,0.1308828581243559,0.28775006383900753,0.11694915254237277,0.17080091129663477,826,0.9324426247171641
Abhd6,0.10278086763070078,0.1078667124699416,-0.049482408122050854,0.13896103896103892,-0.18844344708308977,462,0.061846783751750886
Rpp14,0.13592880978865407,0.10082445894881484,0.2582554124796683,0.13617021276595773,0.1220851997137106,611,0.8756599504363753
Pxk,0.24449388209121245,0.22483682583304707,0.08039896986392485,0.1352866242038215,-0.05488765433989666,1099,0.23844413317530438
Pdhb,0.36129032258064514,0.32806595671590516,0.09196029837561959,0.115960591133005,-0.02400029275738541,1624,0.35793556728800774
Fhit,0.2760845383759733,0.23479903813122638,0.14953934214354345,0.0870910556003224,0.06244828654322104,1241,0.7262148475379808
3830406C13Rik,0.3526140155728587,0.301442803160426,0.14511962132106315,0.11586119873817029,0.029258422582892865,1585,0.5981036526236397
Thoc7,0.528587319243604,0.49295774647887325,0.0674052733911889,0.08550505050505061,-0.01809977711386171,2376,0.38605753690335093
Atxn7,0.3668520578420467,0.30556509790450015,0.16706178588191137,0.11141297756215882,0.05564880831975255,1649,0.7036957224437022
Psmd6,0.3746384872080089,0.3170731707317073,0.1536556398818145,0.11187648456057013,0.04177915532124436,1684,0.6515461695937937
Il3ra,0.14060066740823138,0.09945036070079011,0.29267504533219696,0.13727848101265847,0.1553965643195385,632,0.9189742484646051
Slc4a7,0.3181312569521691,0.2722432153899004,0.14424248029538314,0.10176223776223783,0.04248024253314531,1430,0.6552095679344898
Oxsm,0.06496106785317018,0.054620405358983166,0.15918245860058441,0.1519178082191779,0.007264650381406501,292,0.499084150414826
Ngly1,0.31568409343715237,0.30161456544142906,0.044568377970948744,0.11991543340380548,-0.07534705543285673,1419,0.18521711022519124
Top2b,0.6513904338153504,0.6133631054620405,0.05837870250960656,0.07161202185792356,-0.013233319348317,2928,0.4092231440577524
Nr1d2,0.0849833147942158,0.11989007214015802,-0.41074836196337783,0.1381151832460731,-0.5488635452094509,382,0.010559206982006249
Rpl15,0.9061179087875417,0.9450360700790107,-0.04295043825316794,0.0090056469432853,-0.05195608519645324,4073,0.2468483999569012
Nkiras1,0.1274749721913237,0.10254208175884576,0.19559047555669867,0.13898778359511368,0.05660269196158499,573,0.7075746148044392
Ube2e1,0.3951056729699666,0.3625901751975266,0.08229569959860238,0.11326576576576579,-0.030970066167163413,1776,0.3267966813920914
Ube2e2,0.07341490545050056,0.05273102026794916,0.28173958756232886,0.10460606060606054,0.17713352695626833,330,0.9370757461480443
Gm48099,0.5908787541713014,0.48849192717279283,0.17327891090297295,0.07584337349397563,0.09743553740899732,2656,0.8308371942678591
Gm2237,0.0796440489432703,0.11027138440398489,-0.3845527175863465,0.1362011173184358,-0.5207538349047823,358,0.011636677082210969
Rtraf,0.6460511679644049,0.6298522844383373,0.025073685072201705,0.07480716253443524,-0.04973347746223354,2904,0.25589914879862086
Gng2,0.4994438264738598,0.4446925455170045,0.10962450240581947,0.08463251670378613,0.024991985702033342,2245,0.5797866609201595
Saysd1,0.2460511679644049,0.2385778083132944,0.030373193157090188,0.1338517179023508,-0.10347852474526059,1106,0.13468376252558992
Nudt13,0.07363737486095662,0.058570937822054275,0.20460312534702726,0.14138972809667683,0.06321339725035044,331,0.7297704988686564
Ecd,0.2556173526140156,0.21693576090690483,0.15132615728760906,0.1266492602262838,0.024676897061325254,1149,0.5783859497898933
Fam149b,0.22914349276974416,0.2074888354517348,0.09450260645092436,0.1297087378640775,-0.03520613141315314,1030,0.3098804008188773
Gm30054,0.2189098998887653,0.21281346616283064,0.027849054469589723,0.12016260162601641,-0.09231354715642669,984,0.15203103113888589
Dnajc9,0.3228031145717464,0.32926829268292684,-0.020028239565648663,0.11514817367332873,-0.1351764132389774,1451,0.09966598426893654
Mrps16,0.49588431590656284,0.4503607007901065,0.09180289365117603,0.09536114849708388,-0.0035582548459078545,2229,0.4484430557052042
Anxa7,0.25139043381535037,0.2119546547578152,0.15687064324214214,0.126371681415929,0.030498961826213145,1130,0.6029522680745609
Ppp3cb,0.4638487208008899,0.40106492614221917,0.1353540321298441,0.10016306954436462,0.03519096258547948,2085,0.622131235858205
1810062O18Rik,0.07096774193548387,0.0621779457231192,0.12385621935604763,0.13793103448275876,-0.014074815126711132,319,0.40372804654670835
2810402E24Rik,0.06095661846496107,0.04328409481277912,0.28991968546189,0.15503649635036482,0.1348831891115252,274,0.8967783644003879
Sec24c,0.3630700778642937,0.3256612847818619,0.10303463535878116,0.11703431372549039,-0.013999678366709234,1632,0.40383579355672883
6230400D17Rik,0.08743047830923248,0.08227413260048093,0.058976524073379694,0.14463104325699722,-0.08565451918361752,393,0.1626979851309126
Fut11,0.1328142380422692,0.12126417038818275,0.08696407722800423,0.1370854271356785,-0.05012134990767428,597,0.25439069065833425
Chchd1,0.3610678531701891,0.3572655444864308,0.010530731690384213,0.11438077634011098,-0.10385004464972677,1623,0.13371403943540566
Zswim8,0.22558398220244716,0.18979732050841636,0.1586400831505606,0.13676528599605525,0.021874797154505354,1014,0.5641633444671911
Ndst2,0.11190211345939934,0.10065269666781175,0.10052908246160278,0.14767395626242516,-0.047144873800822384,503,0.26473440362029954
Camk2g,0.2531701890989989,0.2031947784266575,0.19739848064338716,0.1258347978910369,0.07156368275235026,1138,0.7578924684839996
Ap3m1,0.24560622914349278,0.20594297492270697,0.1614912388790147,0.12985507246376823,0.03163616641524647,1104,0.6072621484753798
Adk,0.39488320355951056,0.2451047749914119,0.3792980486837203,0.0913126760563379,0.2879853726273824,1775,0.9783428509858851
Kat6b,0.2760845383759733,0.2530058399175541,0.08359286830829517,0.11426269137792104,-0.030669823069625873,1241,0.32916711561254175
Samd8,0.09766407119021135,0.0891446238406046,0.08723215452501668,0.14633257403189076,-0.059100419506874086,439,0.22594548001292963
Vdac2,0.6088987764182425,0.5582274132600481,0.0832180407000672,0.08428206065034721,-0.0010640199502800068,2737,0.4608339618575584
Comtd1,0.15239154616240266,0.12727585022329096,0.16481029670993735,0.1358248175182481,0.028985479191689256,685,0.5967029414933736
Polr3a,0.1592880978865406,0.12504294057025078,0.21498880186693123,0.14083798882681564,0.07415081304011559,716,0.765542506195453
Rps24,0.9530589543937709,0.9687392648574373,-0.016452613336643506,0.0074229691876750836,-0.023875582524318588,4284,0.3585820493481306
Zmiz1,0.5268075639599555,0.45980762624527655,0.1271810473089029,0.08782094594594604,0.039360101362956854,2368,0.6414179506518695
Ppif,0.2028921023359288,0.1655788388869804,0.18390692895068314,0.11859649122807,0.06531043772261313,912,0.736989548540028
Anxa11,0.47052280311457173,0.43730676743387153,0.07059389143486874,0.1060992907801418,-0.03550539934527305,2115,0.30912617174873397
Slmap,0.3779755283648498,0.3155273102026795,0.16521762250674257,0.11451442024720414,0.050703202259538435,1699,0.6854864777502424
Dennd6a,0.23982202447163514,0.2093782205427688,0.12694331972194267,0.12753246753246747,-0.0005891478105247983,1078,0.4634198900980498
Arf4,0.5248053392658509,0.49519065613191343,0.05642984344512466,0.0953454853751586,-0.038915641930033947,2359,0.2963042775562978
Pde12,0.17308120133481647,0.12710408794228786,0.2656389777627456,0.13213367609254498,0.1335053016702006,778,0.8949466652300399
Appl1,0.37063403781979976,0.3196496049467537,0.13756003947439496,0.11020408163265315,0.027355957841741815,1666,0.5891606507919406
Arhgef3,0.7363737486095662,0.7019924424596359,0.046690021493636456,0.052906344410875966,-0.00621632291723951,3310,0.4393923068634845
Tasor,0.4413793103448276,0.39728615596015115,0.09989855290278253,0.1012499999999999,-0.0013514470972173648,1984,0.4592177567072514
Ccdc66,0.14482758620689656,0.12229474407420131,0.1555839099638482,0.14113671274961598,0.01444719721423221,651,0.5295765542506196
Selenok,0.603337041156841,0.6016832703538303,0.0027410397343410405,0.08342182890855425,-0.0806807891742132,2712,0.1727184570628165
Actr8,0.2271412680756396,0.2119546547578152,0.06685977165878626,0.14217433888344747,-0.0753145672246612,1021,0.18532485723521172
Chdh,0.06407119021134594,0.04002061147372037,0.37537274800564907,0.13249999999999995,0.24287274800564912,288,0.9648744747333261
Dcp1a,0.22469410456062291,0.19237375472346271,0.1438415569485496,0.12796039603960405,0.015881160908945563,1010,0.5352871457817046
Tkt,0.5684093437152391,0.4979388526279629,0.12397841778368164,0.08197260273972612,0.04200581504395552,2555,0.6526236396939985
Prkcd,0.2582869855394883,0.21951219512195122,0.15012289657780295,0.12055124892334208,0.029571647654460867,1161,0.5992888697338649
Rft1,0.0996662958843159,0.0827894194434902,0.16933383839623103,0.14401785714285711,0.02531598125337392,448,0.5811873720504256
Sfmbt1,0.13481646273637374,0.15458605290278254,-0.14664077194390693,0.12046204620462037,-0.2671028181485273,606,0.03738821247710376
Stimate,0.13370411568409343,0.10082445894881484,0.24591357242109366,0.137703826955075,0.10820974546601866,601,0.8518478612218511
Spcs1,0.6166852057842047,0.6155960151150808,0.0017662020410216855,0.07952380952380966,-0.07775760748278798,2772,0.17907553065402435
Glt8d1,0.06963292547274749,0.078667124699416,-0.1297403371369807,0.1530990415335462,-0.2828393786705269,313,0.0349100312466329
Gnl3,0.22736373748609567,0.19872895912057711,0.12594259173483946,0.10583170254403151,0.020110889190807946,1022,0.5570520418058399
Pbrm1,0.5579532814238042,0.4766403297835795,0.1457343371701794,0.08618819776714502,0.05954613940303437,2508,0.7166253636461588
Smim4,0.3559510567296997,0.24974235657849536,0.29838006698728964,0.11817500000000006,0.18020506698728958,1600,0.9386919512983515
Nisch,0.5256952169076752,0.5046375815870835,0.04005673752266594,0.10281845112145568,-0.06276171359878974,2363,0.21570951406098482
Phf7,0.11902113459399333,0.09103400893163861,0.2351441679481952,0.1450467289719622,0.09009743897623301,535,0.8138131666846246
Bap1,0.18086763070077863,0.15802129852284438,0.1263152068140399,0.1396801968019678,-0.0133649899879279,813,0.40825342096756817
Capn7,0.2843159065628476,0.24304362761937479,0.14516345371745723,0.12262910798122069,0.02253434573623654,1278,0.5667492727076824
Sh3bp5,0.22024471635150167,0.20474063895568534,0.07039477565070142,0.12521212121212108,-0.054817345561419664,990,0.23865962719534534
Mettl6,0.1546162402669633,0.11044314668498798,0.28569504410212815,0.13812949640287775,0.1475655476992504,695,0.9111087167331107
Eaf1,0.12591768631813124,0.10700790106492614,0.15017576804444693,0.14275618374558297,0.007419584298863968,566,0.49962288546492833
Hacl1,0.09944382647385984,0.0893163861216077,0.10184081517533199,0.13136465324384763,-0.029523838068515648,447,0.3339079840534425
Btd,0.09655172413793103,0.07935417382342838,0.17811748540020605,0.14433179723502304,0.033785688165183014,434,0.6143734511367309
Ankrd28,0.2549499443826474,0.21298522844383375,0.16459982386122807,0.11343804537521833,0.05116177848600974,1146,0.6865639478504472
Dph3,0.24872080088987764,0.20010305736860184,0.19547116022194516,0.11914132379248608,0.07632983642945908,1118,0.7738390259670295
Ncoa4,0.27741935483870966,0.21951219512195122,0.20873511060692,0.12959101844426626,0.07914409216265372,1247,0.7827820277987286
Timm23,0.4814238042269188,0.4020954998282377,0.1647785250795154,0.09569316081330892,0.06908536426620648,2164,0.7508889128326689
Parg,0.3136818687430478,0.24836825833047063,0.20821608425853508,0.11761702127659575,0.09059906298193933,1410,0.8155371188449521
Ercc6,0.1588431590656285,0.1056338028169014,0.3349804710616642,0.13232492997198886,0.20265554108967532,714,0.9516215925008081
Mapk8,0.15773081201334815,0.11903126073514256,0.2453518801065362,0.1394640338504937,0.1058878462560425,709,0.8485077039112164
Shld2,0.13081201334816464,0.11130195809000344,0.14914574555346016,0.13027210884353757,0.018873636709922592,588,0.5499407391444887
Glud1,0.5497219132369299,0.44331844726897973,0.19355871287977983,0.0922379603399433,0.10132075253983652,2471,0.8398879431095787
Wapl,0.5933259176863181,0.5226726210924081,0.11908007806135198,0.08524934383202085,0.03383073422933114,2667,0.6144811981467514
Ccser2,0.257174638487208,0.23084850566815526,0.10236675347892914,0.12951557093425625,-0.027148817455327115,1156,0.343605214955285
Ghitm,0.5579532814238042,0.5254208175884576,0.058306788253541825,0.09027113237639539,-0.031964344122853566,2508,0.3228100420213339
Tspan14,0.4371523915461624,0.3631054620405359,0.16938470642635686,0.1073180661577608,0.06206664026859607,1965,0.7249218834177351
Prxl2a,0.05517241379310345,0.05376159395396771,0.0255711095843353,0.14612903225806426,-0.12055792267372896,248,0.11270337248141364
Gm17173,0.17753058954393772,0.27670903469598074,-0.5586555275168338,0.11949874686716798,-0.6781542743840018,798,0.006464820601228316
Ptger2,0.18153503893214684,0.26726210924081073,-0.4722342904870639,0.11411764705882345,-0.5863519375458873,816,0.009158495851740115
Gm49180,0.08253615127919911,0.10219855719683957,-0.2382278021557786,0.09886792452830197,-0.33709572668408055,371,0.026505764465036094
Txndc16,0.1021134593993326,0.07420130539333562,0.2733445147210379,0.1366448801742922,0.1366996345467457,459,0.8987178105807564
Ero1l,0.2042269187986652,0.14050154586052901,0.3120321910206123,0.12148148148148141,0.1905507095391309,918,0.9436483137592931
Psmc6,0.41201334816462737,0.3783923050498111,0.08160182980620907,0.10933045356371492,-0.027728623757505844,1852,0.341773515784937
Styx,0.16307007786429367,0.1324287186533837,0.18790301453347924,0.13768076398362894,0.0502222505498503,733,0.6832237905398125
Gnpnat1,0.17908787541713014,0.1721058055650979,0.03898683724830419,0.13778881987577635,-0.09880198262747215,805,0.1409330891067773
Ddhd1,0.23604004449388208,0.20886293369975953,0.11513771255379912,0.12384542884071627,-0.008707716286917147,1061,0.4281866178213555
Cnih1,0.2518353726362625,0.2119546547578152,0.15836027108093695,0.12685512367491134,0.03150514740602561,1132,0.606400172395216
Gmfb,0.2805339265850946,0.19460666437650292,0.3062990036698013,0.12323552735923854,0.18306347631056274,1261,0.9398771684085767
Cgrrf1,0.05205784204671857,0.05410511851597389,-0.03932695610813096,0.14803418803418822,-0.1873611441423192,234,0.06249326581187372
Gch1,0.09543937708565073,0.08158708347646856,0.14514233047383177,0.1312820512820512,0.013860279191780567,429,0.5269906260101282
Wdhd1,0.08542825361512792,0.04620405358983167,0.45914786227527765,0.12708333333333321,0.33206452894194444,384,0.9856696476672773
Socs4,0.20378197997775305,0.1593953967708691,0.21781407370626998,0.13890829694323129,0.0789057767630387,916,0.7823510397586467
Mapk1ip1l,0.3174638487208009,0.22861559601511508,0.27986888290964107,0.12344779257182913,0.15642109033781193,1427,0.9201594655748303
Lgals3,0.05139043381535039,0.023703194778426657,0.5387625085323471,0.08917748917748917,0.4495850193548579,231,0.9946126494989764
Dlgap5,0.08120133481646273,0.0518722088629337,0.3611901949619534,0.11068493150684916,0.25050526345510427,365,0.9677836440038788
Fbxo34,0.14549499443826475,0.10889728615596016,0.25153929469259806,0.1373700305810397,0.11416926411155837,654,0.8608986100635707
Atg14,0.09276974416017797,0.09704568876674682,-0.046092016802223024,0.14541966426858502,-0.19151168107080804,417,0.060122831591423335
Ktn1,0.37263626251390436,0.38680865681896254,-0.03803278352312627,0.1073910447761195,-0.14542382829924577,1675,0.09029199439715548
Tmem260,0.22825361512791992,0.2119546547578152,0.07140723865849975,0.1251072124756336,-0.05369997381713386,1026,0.24178429048593902
Exoc5,0.3003337041156841,0.22243215389900378,0.2593833097955393,0.116562962962963,0.14282034683257633,1350,0.9060446072621485
Ap5m1,0.207119021134594,0.17468223978014427,0.15660937936439473,0.13366272824919415,0.022946651115200584,931,0.5693352009481737
Naa30,0.20311457174638486,0.15458605290278254,0.23892189726395666,0.14067907995618836,0.0982428173077683,913,0.8332076284883094
Ttc5,0.33503893214682984,0.282720714531089,0.15615563624352927,0.12988047808764944,0.02627515815587983,1506,0.5845275293610602
Ccnb1ip1,0.36551724137931035,0.3136379251116455,0.14193397846813965,0.0866950699939135,0.05523890847422615,1643,0.702725999353518
Parp2,0.23559510567296996,0.2095499828237719,0.11055035619182742,0.12570349386213403,-0.015153137670306613,1059,0.3979097080056028
Tep1,0.15239154616240266,0.11645482652009619,0.23581832816374837,0.1337226277372262,0.10209570042652216,685,0.8416118952699062
Gm26782,0.09477196885428253,0.06990724836825833,0.2623636586494807,0.1404694835680753,0.1218941750814054,426,0.8752289623962936
Osgep,0.27408231368186875,0.2511164548265201,0.08379183080746111,0.12610389610389605,-0.04231206529643494,1232,0.28208167223359554
Apex1,0.19577308120133483,0.17931982136722777,0.08404250335717185,0.10972727272727263,-0.02568476937010078,880,0.35017778256653376
Pip4p1,0.2778642936596218,0.2533493644795603,0.08822626634457677,0.13248999199359507,-0.0442637256490183,1249,0.2752936106023058
Pnp,0.28476084538375973,0.24905530745448298,0.12538780702507732,0.11615624999999988,0.009231557025077441,1280,0.5061954530761771
Rnase4,0.06340378197997776,0.11954654757815183,-0.8854797591712016,0.12842105263157905,-1.0139008118027806,285,0.002909169270552742
Mettl17,0.2436040044493882,0.22586739951906562,0.07280916818429226,0.13559817351598183,-0.06278900533168957,1095,0.21560176705096434
Ndrg2,0.06852057842046719,0.06715905187220886,0.01987033063123763,0.15363636363636352,-0.13376603300512588,308,0.10074345436914126
Zfp219,0.11167964404894327,0.1119890072140158,-0.002770094476097672,0.14151394422310745,-0.1442840386992051,502,0.09136946449736019
Hnrnpc,0.5543937708565072,0.481277911370663,0.1318843452603811,0.092359550561798,0.039524794698583096,2492,0.6424954207520741
Rpgrip1,0.0760845383759733,0.051185159738921335,0.3272593771156392,0.13122807017543853,0.19603130694020066,342,0.9479581941601121
Supt16,0.4794215795328142,0.41824115424252833,0.12761299845932023,0.0943109048723898,0.033302093586930426,2155,0.612326257946342
Chd8,0.4542825361512792,0.38921332875300585,0.14323510639335887,0.10744368266405468,0.03579142372930419,2042,0.6245016700786553
Rab2b,0.11701890989988877,0.10082445894881484,0.1383917433936831,0.13680608365019023,0.0015856597434928676,526,0.47290162697985133
Tox4,0.40266963292547275,0.36035726554448644,0.10507960849587486,0.10616574585635336,-0.0010861373604784952,1810,0.46051072082749706
Mettl3,0.18954393770856506,0.16094125729989694,0.15090263901052017,0.1364788732394364,0.014423765771083785,852,0.5294688072405991
Sall2,0.07208008898776418,0.07265544486430779,-0.007982174892171451,0.1414814814814815,-0.14946365637365297,324,0.08587436698631613
Trav3-3,0.06540600667408232,0.054620405358983166,0.16490230582098875,0.06775510204081654,0.0971472037801722,294,0.8301907122077362
Trac,0.7372636262513904,0.7200274819649605,0.02337853607951195,0.04869040434520203,-0.025311868265690082,3314,0.35222497575692274
Dad1,0.7675194660734149,0.795774647887324,-0.036813635435803266,0.04733913043478268,-0.08415276587058595,3450,0.16636138347160867
Abhd4,0.07474972191323694,0.08811405015458605,-0.178787665014477,0.14190476190476178,-0.32069242691923877,336,0.02909169270552742
Gm43305,0.19310344827586207,0.16214359326691857,0.1603278205820288,0.10506912442396293,0.05525869615806586,868,0.7028337463635385
Oxa1l,0.3753058954393771,0.32892476812092064,0.1235821975675529,0.11582691167753412,0.0077552858900187815,1687,0.5018855726753583
Mrpl52,0.742825361512792,0.7822054276880797,-0.053013895614830206,0.04378556454028133,-0.09679946015511154,3339,0.14524296950759616
Lrp10,0.7225806451612903,0.7258673995190656,-0.004548633262992697,0.0569334975369457,-0.0614821307999384,3248,0.21980390044176273
Prmt5,0.15795328142380421,0.12092064582617656,0.2344530943821638,0.12923943661971843,0.10521365776244537,710,0.8471069927809504
Haus4,0.20734149054505005,0.16076949501889384,0.22461493550436926,0.12364806866952782,0.10096686683484143,932,0.838594978989333
Psmb5,0.5552836484983315,0.5199244245963587,0.06367776900615689,0.08817307692307719,-0.024495307916920298,2496,0.35534963904751643
Cdh24,0.0832035595105673,0.058055650979045005,0.3022455851582692,0.13764705882352943,0.1645985263347398,374,0.9281327443163452
Acin1,0.6858731924360401,0.648059086224665,0.055132795141138766,0.06911449886474229,-0.013981703723603522,3083,0.40394354056674925
1700123O20Rik,0.2914349276974416,0.2449330127104088,0.15956191440207063,0.12720610687022899,0.03235580753184164,1310,0.6095248356858097
Homez,0.07296996662958843,0.05925798694606664,0.1879126484068002,0.14768292682926826,0.040229721577531935,328,0.6463743131128111
Ppp1r3e,0.05094549499443826,0.04895225008588114,0.039125047440892013,0.15266375545851532,-0.11353870801762331,229,0.12099989225298997
Pabpn1,0.6932146829810901,0.6571624871178289,0.05200725943689323,0.06946084724005133,-0.017453587803158102,3116,0.38896670617390366
Ngdn,0.38442714126807565,0.346444520783236,0.09880317076351514,0.12319444444444427,-0.024391273680929138,1728,0.35578062708759833
Zfhx2,0.135706340378198,0.08399175541051185,0.38107714660614633,0.13757377049180325,0.24350337611434308,610,0.9654132097834285
Thtpa,0.05494994438264739,0.04002061147372037,0.27168968188512926,0.14089068825910933,0.13079899362601993,247,0.8902057967891391
Ap1g2,0.2938820912124583,0.2174510477499141,0.26007383827716585,0.1228766086298259,0.13719722964733994,1321,0.8996875336709407
Dhrs4,0.16596218020022246,0.10889728615596016,0.34384275969029365,0.13131367292225188,0.21252908676804178,746,0.9561469669216679
Pck2,0.1303670745272525,0.16867055994503607,-0.29381257159204305,0.13426621160409552,-0.42807878319613857,586,0.017024027583234565
Dcaf11,0.30344827586206896,0.2538646513225696,0.1634005808688048,0.12797653958944258,0.03542404127936222,1364,0.6227777179183278
Psme1,0.8442714126807565,0.8605290278254896,-0.019256384736646998,0.034413702239789186,-0.05367008697643619,3795,0.24199978450597995
Emc9,0.15261401557285872,0.09378220542768807,0.3854941495663879,0.13842565597667628,0.2470684935897116,686,0.9665984268936537
Psme2,0.7864293659621802,0.778941944349021,0.009520780806548949,0.045306930693069035,-0.03578614988652008,3535,0.30804870164852927
Rnf31,0.23159065628476083,0.18773617313637925,0.18936205739863135,0.1364457252641691,0.05291633213446226,1041,0.693136515461696
Irf9,0.4028921023359288,0.37100652696667813,0.07914172351451233,0.10604086140254022,-0.02689913788802789,1811,0.34457493804546924
Rec8,0.05139043381535039,0.057196839574029545,-0.11298612071542338,0.12744588744588747,-0.24043200816131086,231,0.04449951513845491
Ipo4,0.11345939933259176,0.09086224665063553,0.19916510059881037,0.12039215686274524,0.07877294373606514,510,0.7817045576985239
Tm9sf1,0.28520578420467185,0.23479903813122638,0.17673816193458455,0.1242121684867395,0.05252599344784506,1282,0.6910893222713069
Mdp1,0.417797552836485,0.3461009962212298,0.17160597549817472,0.11365282215122481,0.05795315334694991,1878,0.7117767481952376
Nedd8,0.6295884315906563,0.6137066300240467,0.025225688354031803,0.08234628975265039,-0.05712060139861859,2830,0.23208705958409653
Gmpr2,0.16129032258064516,0.12968052215733425,0.19598076262452763,0.14239999999999983,0.053580762624527795,725,0.6960456847322487
Tinf2,0.18620689655172415,0.13466162830642392,0.27681718131735306,0.13218637992831536,0.1446308013890377,837,0.907768559422476
Rabggta,0.203559510567297,0.18035039505324632,0.11401636528487186,0.12987978142076506,-0.015863416135893205,915,0.39478504471500914
Dhrs1,0.1557285873192436,0.11456544142906218,0.2643262011090936,0.13320000000000026,0.13112620110909334,700,0.8908522788492619
Nop9,0.2135706340378198,0.19014084507042253,0.10970510563380288,0.12816666666666665,-0.01846156103286377,960,0.3847645727831053
Ripk3,0.19977753058954395,0.1286499484713157,0.3560339438991492,0.12694877505567947,0.22908516884346974,898,0.9607800883525482
Khnyn,0.27119021134593996,0.26004809343868085,0.04108598850954035,0.13197703035274816,-0.09089104184320781,1219,0.15483245339941817
Sdr39u1,0.210678531701891,0.18945379594641018,0.10074465387633183,0.12878563885955652,-0.028040984983224687,947,0.339726322594548
Cenpj,0.0914349276974416,0.05444864307798008,0.4045093658503152,0.14150851581508522,0.26300085003523,411,0.9724167654347592
Parp4,0.44160177975528364,0.42013053933356237,0.048621272390749176,0.10450377833753136,-0.05588250594678218,1985,0.23628919297489495
Mphosph8,0.33058954393770856,0.3035039505324631,0.08193118597347132,0.10756393001345897,-0.02563274403998765,1486,0.35060877060661566
Pspc1,0.30300333704115684,0.2576434215046376,0.14970104283161087,0.11812041116005875,0.03158063167155212,1362,0.606831160435298
Zmym5,0.35951056729699665,0.3588114050154586,0.0019447614204910378,0.11650990099009909,-0.11456513956960805,1616,0.11959918112272384
2410022M11Rik,0.1067853170189099,0.097389213328753,0.08799059601511519,0.14941666666666678,-0.06142607065155159,480,0.22012714147182416
Zmym2,0.3181312569521691,0.3107179663345929,0.02330261631189154,0.11742657342657359,-0.09412395711468205,1430,0.14912186186833315
Cryl1,0.16707452725250277,0.16076949501889384,0.03773784272978978,0.13480692410119843,-0.09706908137140866,751,0.1447042344574938
Eef1akmt1,0.32836484983314795,0.33476468567502576,-0.019490014979160402,0.11531165311653131,-0.13480166809569172,1476,0.09998922529899795
Xpo4,0.25628476084538376,0.2567846100996221,-0.0019503666647581422,0.12100694444444447,-0.12295731110920262,1152,0.11033293826096326
