gene,p_green,p_red,n_pos_green,drop,d_null,resid
Cltb,0.15584415584415584,0.1476923076923077,60,0.0523076923076922,0.10066666666666672,-0.04835897435897452
Faf2,0.24675324675324675,0.19076923076923077,95,0.2268825910931174,0.12378947368421041,0.10309311740890699
Rnf44,0.2051948051948052,0.15076923076923077,79,0.26523855890944503,0.11696202531645565,0.14827653359298937
Uimc1,0.38701298701298703,0.3230769230769231,149,0.16520392359318534,0.09798657718120803,0.06721734641197731
Nsd1,0.535064935064935,0.5061538461538462,206,0.05403286034353984,0.07961165048543677,-0.02557879014189693
Rab24,0.15844155844155844,0.15538461538461537,61,0.019293820933165264,0.11672131147540991,-0.09742749054224464
Prelid1,0.5428571428571428,0.5584615384615385,209,-0.028744939271255123,0.08746411483253605,-0.11620905410379118
Lman2,0.587012987012987,0.5138461538461538,226,0.12464261402314497,0.08619469026548661,0.03844792375765836
Rgs14,0.12467532467532468,0.06615384615384616,48,0.4693910256410256,0.1108333333333334,0.3585576923076922
Grk6,0.43376623376623374,0.33384615384615385,167,0.23035467526485487,0.08862275449101785,0.141731920773837
Prr7,0.07272727272727272,0.052307692307692305,28,0.28076923076923077,0.10714285714285718,0.1736263736263736
Ddx41,0.19220779220779222,0.20461538461538462,74,-0.0645530145530145,0.1097297297297298,-0.17428274428274432
Fam193b,0.16623376623376623,0.14461538461538462,64,0.1300480769230769,0.10062500000000002,0.029423076923076885
Tmed9,0.6571428571428571,0.7123076923076923,253,-0.08394648829431439,0.07035573122529654,-0.15430221951961093
B4galt7,0.14545454545454545,0.10307692307692308,56,0.2913461538461538,0.10571428571428591,0.18563186813186788
Caml,0.05454545454545454,0.08153846153846153,21,-0.49487179487179483,0.12571428571428553,-0.6205860805860803
Ddx46,0.45454545454545453,0.48923076923076925,175,-0.07630769230769238,0.09782857142857147,-0.17413626373626384
B230219D22Rik,0.36883116883116884,0.3384615384615385,142,0.08234019501625134,0.09718309859154914,-0.0148429035752978
Txndc15,0.18181818181818182,0.13384615384615384,70,0.2638461538461539,0.10800000000000005,0.15584615384615386
Pcbd2,0.2,0.18923076923076923,77,0.053846153846153905,0.11220779220779228,-0.05836163836163838
H2afy,0.7610389610389611,0.676923076923077,293,0.11052769755841427,0.05638225255972709,0.054145444998687176
Smad5,0.10649350649350649,0.07692307692307693,41,0.2776735459662288,0.11999999999999987,0.1576735459662289
Hnrnpa0,0.7662337662337663,0.6338461538461538,295,0.1727770534550196,0.05450847457627135,0.11826857887874824
Idnk,0.4155844155844156,0.3569230769230769,160,0.14115384615384627,0.09849999999999999,0.04265384615384628
Ubqln1,0.15584415584415584,0.1723076923076923,60,-0.10564102564102562,0.11800000000000008,-0.2236410256410257
2210016F16Rik,0.16363636363636364,0.20153846153846153,63,-0.23162393162393155,0.12444444444444461,-0.35606837606837616
Hnrnpk,0.8181818181818182,0.7153846153846154,315,0.12564102564102567,0.04355555555555535,0.08208547008547032
Rmi1,0.11428571428571428,0.0876923076923077,44,0.23269230769230764,0.10363636363636371,0.12905594405594395
Agtpbp1,0.12987012987012986,0.13384615384615384,50,-0.03061538461538464,0.11360000000000002,-0.14421538461538466
Naa35,0.21038961038961038,0.19384615384615383,81,0.07863247863247863,0.10074074074074042,-0.022108262108261792
Golm1,0.22857142857142856,0.2169230769230769,88,0.050961538461538475,0.09954545454545465,-0.04858391608391617
Isca1,0.24675324675324675,0.14,95,0.43263157894736837,0.08378947368421032,0.34884210526315806
Zcchc6,0.6805194805194805,0.6015384615384616,262,0.11605989430416906,0.06534351145038163,0.050716382853787434
Ctla2b,0.2935064935064935,0.2907692307692308,113,0.009326072157930484,0.11292035398230107,-0.1035942818243706
Ctla2a,0.9168831168831169,0.9492307692307692,353,-0.035280017432991945,0.012691218130311528,-0.047971235563303474
Gm49359,0.05194805194805195,0.04461538461538461,20,0.14115384615384627,0.12199999999999997,0.0191538461538463
2010111I01Rik,0.15064935064935064,0.10923076923076923,58,0.2749336870026525,0.11655172413793118,0.15838196286472134
Ercc6l2,0.07012987012987013,0.06615384615384616,27,0.05669515669515655,0.11999999999999994,-0.0633048433048434
Zfp367,0.05194805194805195,0.023076923076923078,20,0.5557692307692308,0.11400000000000006,0.44176923076923075
Cdc14b,0.07532467532467532,0.06307692307692307,29,0.16259946949602125,0.11310344827586213,0.049496021220159114
Aaed1,0.10649350649350649,0.06615384615384616,41,0.3787992495309567,0.11609756097560968,0.26270168855534703
Mfsd14b,0.15064935064935064,0.09384615384615384,58,0.3770557029177719,0.12965517241379315,0.24740053050397876
Zfp369,0.05194805194805195,0.055384615384615386,20,-0.06615384615384612,0.13399999999999995,-0.20015384615384607
Uqcrb,0.6545454545454545,0.6061538461538462,252,0.07393162393162392,0.06793650793650788,0.00599511599511604
Mterf3,0.06753246753246753,0.0876923076923077,26,-0.29852071005917175,0.12153846153846162,-0.4200591715976334
Ptdss1,0.12207792207792208,0.08,47,0.3446808510638298,0.12340425531914911,0.22127659574468067
Zfp595,0.05194805194805195,0.05846153846153846,20,-0.1253846153846153,0.09400000000000003,-0.21938461538461532
Zfp429,0.07532467532467532,0.043076923076923075,29,0.42811671087533154,0.1172413793103448,0.31087533156498676
Zfp874b,0.05974025974025974,0.033846153846153845,23,0.4334448160535117,0.1304347826086957,0.30301003344481603
Zfp87,0.10649350649350649,0.04923076923076923,41,0.5377110694183864,0.12000000000000013,0.4177110694183863
Zfp748,0.06233766233766234,0.06,24,0.03750000000000003,0.12500000000000006,-0.08750000000000002
Zfp729a,0.05714285714285714,0.07692307692307693,22,-0.34615384615384626,0.1363636363636363,-0.48251748251748255
Zfp738,0.06753246753246753,0.09538461538461539,26,-0.41242603550295875,0.12923076923076926,-0.541656804733728
Mtrr,0.06493506493506493,0.033846153846153845,25,0.4787692307692307,0.12000000000000005,0.3587692307692307
Papd7,0.0987012987012987,0.1,38,-0.01315789473684211,0.11789473684210543,-0.13105263157894753
Nsun2,0.14805194805194805,0.20153846153846153,57,-0.3612685560053981,0.12631578947368416,-0.48758434547908225
Med10,0.2597402597402597,0.31384615384615383,100,-0.20830769230769236,0.09799999999999968,-0.30630769230769206
Ice1,0.13766233766233765,0.12615384615384614,53,0.08359941944847606,0.12226415094339607,-0.038664731494920015
Ndufs6,0.44935064935064933,0.46153846153846156,173,-0.027123165851489647,0.0959537572254335,-0.12307692307692315
Mrpl36,0.18961038961038962,0.24461538461538462,73,-0.2900948366701791,0.09150684931506857,-0.3816016859852477
Clptm1l,0.2935064935064935,0.34923076923076923,113,-0.18985704560925806,0.10584070796460161,-0.2956977535738597
Slc12a7,0.14025974025974025,0.08615384615384615,54,0.38575498575498574,0.12000000000000004,0.2657549857549857
Brd9,0.2987012987012987,0.22,115,0.26347826086956516,0.0991304347826088,0.16434782608695636
Exoc3,0.2779220779220779,0.2230769230769231,107,0.19734004313443557,0.10093457943925224,0.09640546369518332
Pdcd6,0.4623376623376623,0.46307692307692305,178,-0.0015989628349178657,0.08966292134831463,-0.0912618841832325
Sdha,0.4155844155844156,0.34307692307692306,160,0.17447115384615394,0.10600000000000015,0.06847115384615379
Ccdc127,0.18701298701298702,0.20153846153846153,72,-0.07767094017094008,0.11333333333333312,-0.19100427350427318
Zfp825,0.05974025974025974,0.05692307692307692,23,0.047157190635451485,0.09565217391304347,-0.04849498327759198
Erap1,0.15584415584415584,0.17384615384615384,60,-0.11551282051282052,0.10333333333333326,-0.2188461538461538
Cast,0.6441558441558441,0.5261538461538462,248,0.18318858560794038,0.06258064516129012,0.12060794044665026
Ell2,0.12987012987012986,0.08,50,0.38399999999999995,0.11039999999999985,0.2736000000000001
Glrx,0.24415584415584415,0.36153846153846153,94,-0.4807692307692307,0.08723404255319123,-0.568003273322422
Rfesd,0.06493506493506493,0.07230769230769231,25,-0.11353846153846166,0.13920000000000005,-0.2527384615384617
Ttc37,0.08051948051948052,0.09538461538461539,31,-0.18461538461538465,0.11483870967741926,-0.2994540942928039
Slf1,0.15584415584415584,0.11538461538461539,60,0.2596153846153846,0.10200000000000008,0.1576153846153845
Fam172a,0.2961038961038961,0.26461538461538464,114,0.10634278002699044,0.09543859649122827,0.010904183535762169
Pou5f2,0.08571428571428572,0.05846153846153846,33,0.317948717948718,0.12121212121212141,0.19673659673659658
Arrdc3,0.13506493506493505,0.09384615384615384,52,0.3051775147928994,0.1061538461538461,0.1990236686390533
Lysmd3,0.23376623376623376,0.14615384615384616,90,0.37478632478632473,0.10266666666666652,0.2721196581196582
Mblac2,0.05454545454545454,0.04,21,0.2666666666666666,0.09142857142857112,0.17523809523809547
Cetn3,0.2545454545454545,0.2569230769230769,98,-0.009340659340659436,0.10897959183673435,-0.11832025117739378
Mef2c,0.21558441558441557,0.13076923076923078,83,0.39341983317886925,0.09590361445783135,0.2975162187210379
Tmem161b,0.10649350649350649,0.1123076923076923,41,-0.054596622889305835,0.1317073170731706,-0.18630393996247643
Ccnh,0.16103896103896104,0.19230769230769232,62,-0.19416873449131522,0.10838709677419366,-0.3025558312655089
Rasa1,0.38961038961038963,0.4015384615384615,150,-0.030615384615384496,0.10240000000000007,-0.13301538461538456
Cox7c,0.9090909090909091,0.8523076923076923,350,0.062461538461538416,0.021371428571428486,0.04109010989010993
Xrcc4,0.09350649350649351,0.08153846153846153,36,0.1279914529914531,0.11666666666666682,0.01132478632478627
Tmem167,0.5012987012987012,0.5292307692307693,193,-0.05571941012355542,0.08849740932642458,-0.14421681944998
Rps23,0.9818181818181818,0.9569230769230769,378,0.025356125356125397,0.002222222222222553,0.023133903133902844
Atg10,0.05714285714285714,0.05076923076923077,22,0.11153846153846153,0.12181818181818192,-0.010279720279720392
Ssbp2,0.2519480519480519,0.21384615384615385,97,0.15122918318794595,0.1084536082474225,0.04277557494052345
Zcchc9,0.37662337662337664,0.28923076923076924,145,0.2320424403183024,0.10427586206896572,0.12776657824933668
Msh3,0.17142857142857143,0.17846153846153845,66,-0.04102564102564094,0.11151515151515166,-0.1525407925407926
Zfyve16,0.11948051948051948,0.09692307692307692,46,0.1887959866220736,0.11652173913043487,0.07227424749163874
Papd4,0.17142857142857143,0.15384615384615385,66,0.10256410256410252,0.10545454545454563,-0.002890442890443115
Homer1,0.06233766233766234,0.026153846153846153,24,0.580448717948718,0.12333333333333323,0.45711538461538476
Jmy,0.09090909090909091,0.06,35,0.34,0.0960000000000001,0.24399999999999994
Arsb,0.587012987012987,0.583076923076923,226,0.0067052416609938775,0.07380530973451327,-0.0671000680735194
Ap3b1,0.2805194805194805,0.24153846153846154,108,0.13896011396011393,0.11259259259259247,0.026367521367521463
Tbca,0.5558441558441558,0.5123076923076924,214,0.07832494608195528,0.07121495327102809,0.007109992810927196
Aggf1,0.24935064935064935,0.20615384615384616,96,0.17323717948717945,0.10791666666666645,0.065320512820513
F2r,0.23376623376623376,0.3507692307692308,90,-0.5005128205128205,0.11377777777777776,-0.6142905982905983
Iqgap2,0.2597402597402597,0.18923076923076923,100,0.2714615384615384,0.10359999999999969,0.16786153846153873
F2rl2,0.14285714285714285,0.1076923076923077,55,0.24615384615384606,0.12727272727272732,0.11888111888111874
Poc5,0.06493506493506493,0.06923076923076923,25,-0.06615384615384631,0.13920000000000005,-0.20535384615384636
Polk,0.14285714285714285,0.20153846153846153,55,-0.4107692307692308,0.09890909090909092,-0.5096783216783217
Col4a3bp,0.32987012987012987,0.3353846153846154,127,-0.016717141126589972,0.09574803149606322,-0.11246517262265318
Hmgcr,0.18961038961038962,0.19692307692307692,73,-0.03856691253951524,0.12931506849315086,-0.1678819810326661
Nsa2,0.7168831168831169,0.76,276,-0.06014492753623187,0.05536231884057983,-0.1155072463768117
Gfm2,0.09610389610389611,0.08923076923076922,37,0.07151767151767162,0.11783783783783808,-0.04632016632016646
Hexb,0.12207792207792208,0.05692307692307692,47,0.5337152209492635,0.1319148936170214,0.4018003273322421
Utp15,0.08051948051948052,0.07692307692307693,31,0.04466501240694783,0.11483870967741944,-0.07017369727047161
Ankra2,0.21818181818181817,0.19076923076923077,84,0.12564102564102558,0.09714285714285696,0.028498168498168622
Btf3,0.9168831168831169,0.8630769230769231,353,0.05868380910873826,0.02334277620396615,0.03534103290477211
Tmem171,0.07012987012987013,0.0876923076923077,27,-0.25042735042735054,0.13185185185185175,-0.3822792022792023
Fcho2,0.5324675324675324,0.4430769230769231,205,0.1678799249530956,0.07356097560975572,0.09431894934333987
Tnpo1,0.24675324675324675,0.22153846153846155,95,0.10218623481781373,0.10442105263157908,-0.002234817813765347
Ptcd2,0.0987012987012987,0.12153846153846154,38,-0.23137651821862343,0.11473684210526325,-0.3461133603238867
Bdp1,0.3168831168831169,0.2969230769230769,122,0.06298865069356878,0.10131147540983598,-0.038322824716267204
Smn1,0.11428571428571428,0.11846153846153847,44,-0.0365384615384616,0.11454545454545449,-0.15108391608391608
Naip2,0.09610389610389611,0.08461538461538462,37,0.11954261954261954,0.14054054054054055,-0.020997920997921013
Naip5,0.09090909090909091,0.06923076923076923,35,0.23846153846153845,0.11200000000000014,0.1264615384615383
Gtf2h2,0.05454545454545454,0.06307692307692307,21,-0.15641025641025638,0.14095238095238083,-0.29736263736263724
Marveld2,0.05454545454545454,0.06615384615384616,21,-0.212820512820513,0.1333333333333333,-0.3461538461538463
Rad17,0.12467532467532468,0.14,48,-0.12291666666666677,0.11166666666666653,-0.2345833333333333
Ak6,0.09350649350649351,0.08923076923076922,36,0.04572649572649583,0.10555555555555607,-0.05982905982906024
Ccdc125,0.09090909090909091,0.07076923076923076,35,0.2215384615384616,0.12114285714285718,0.10039560439560442
Cdk7,0.12467532467532468,0.11076923076923077,48,0.11153846153846152,0.13000000000000003,-0.018461538461538515
Mrps36,0.22597402597402597,0.23692307692307693,87,-0.04845269672855887,0.11448275862068932,-0.1629354553492482
Slc30a5,0.16103896103896104,0.14615384615384616,62,0.09243176178660044,0.10451612903225792,-0.012084367245657479
Pik3r1,0.8389610389610389,0.6676923076923077,323,0.2041438437723267,0.036408668730649886,0.16773517504167682
Mast4,0.05714285714285714,0.047692307692307694,22,0.16538461538461532,0.09636363636363664,0.06902097902097869
Srek1,0.2649350649350649,0.24461538461538462,102,0.07669683257918541,0.09176470588235273,-0.01506787330316732
Erbin,0.4,0.3384615384615385,154,0.15384615384615385,0.09324675324675347,0.06059940059940039
Trappc13,0.15064935064935064,0.11692307692307692,58,0.2238726790450928,0.1179310344827586,0.10594164456233421
Ppwd1,0.21038961038961038,0.17384615384615384,81,0.17369420702754032,0.11012345679012321,0.06357075023741711
Cwc27,0.08051948051948052,0.11384615384615385,31,-0.4138957816377172,0.11483870967741944,-0.5287344913151366
Srek1ip1,0.09610389610389611,0.12153846153846154,37,-0.2646569646569646,0.10594594594594593,-0.3706029106029105
Ipo11,0.11948051948051948,0.09692307692307692,46,0.1887959866220736,0.106086956521739,0.08270903010033462
Kif2a,0.2831168831168831,0.2553846153846154,109,0.0979534227240649,0.10201834862385327,-0.004064925899788366
Ndufaf2,0.09350649350649351,0.12,36,-0.2833333333333332,0.10000000000000009,-0.3833333333333333
Smim15,0.2935064935064935,0.2553846153846154,113,0.12988427501701838,0.10371681415929221,0.02616746085772617
Elovl7,0.06493506493506493,0.04923076923076923,25,0.24184615384615377,0.09279999999999979,0.149046153846154
Pde4d,0.11688311688311688,0.05846153846153846,45,0.49982905982905984,0.10577777777777782,0.39405128205128204
Plk2,0.05454545454545454,0.026153846153846153,21,0.5205128205128206,0.11809523809523811,0.4024175824175824
Gpbp1,0.5376623376623376,0.4523076923076923,207,0.15875139353400217,0.08212560386473444,0.07662578966926772
Mier3,0.10909090909090909,0.06,42,0.45,0.11904761904761897,0.33095238095238105
Map3k1,0.4051948051948052,0.28307692307692306,156,0.3013806706114399,0.08769230769230794,0.21368836291913196
Slc38a9,0.12987012987012986,0.15384615384615385,50,-0.1846153846153848,0.11920000000000003,-0.3038153846153848
Skiv2l2,0.23376623376623376,0.21076923076923076,90,0.09837606837606838,0.11866666666666675,-0.02029059829059837
Dhx29,0.06753246753246753,0.09846153846153846,26,-0.45798816568047346,0.12307692307692308,-0.5810650887573965
Gzma,0.961038961038961,0.8415384615384616,370,0.1243451143451143,0.0015135135135131998,0.1228316008316011
Snx18,0.4025974025974026,0.2753846153846154,155,0.3159801488833747,0.10038709677419337,0.21559305210918134
Ndufs4,0.522077922077922,0.3953846153846154,201,0.24267125908916945,0.09353233830845763,0.14913892078071184
Mocs2,0.16363636363636364,0.14153846153846153,63,0.1350427350427351,0.1092063492063492,0.025836385836385894
